,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,6544433237.0,0.0,9892.89914,0.0,47.415082429303446,0.0,8.857940943711865
1,2.0,1279506.0,0.0,366.27669,0.0,0.0,0.0,0.0
2,3.0,111115267.0,0.0,341.87852,0.0,0.0,0.0,0.0
3,4.0,302501084.0,0.0,345.166967,0.0,0.0,0.0,0.0
4,5.0,503017635.0,0.0,310.303252,0.0,0.0,0.0,0.0
5,6.0,403566775.0,0.0,729.430643,0.0,0.0,0.0,0.0
6,7.0,210823429.0,0.0,1001.675171,0.0,0.0,0.0,0.0
7,8.0,1239546.0,0.0,850.926788,0.0,0.0,0.0,0.0
8,9.0,1276204.0,0.0,3654.063575,0.0,0.0,0.0,0.0
9,10.0,212136831.0,0.0,359.390894,0.0,0.0,0.0,0.0
10,11.0,1379689.0,0.0,318.011945,0.0,0.0,0.0,0.0
11,12.0,403746755.0,0.0,495.084398,0.0,0.0,0.0,0.0
12,13.0,914124460.0,0.0,3580.422258,0.0,0.0,0.0,0.0
13,14.0,517107043.0,0.0,359.970538,0.0,0.0,0.0,0.0
14,15.0,101643476.0,0.0,500.636461,0.0,0.0,0.0,0.0
15,16.0,712934230.0,0.0,880.978299,0.0,0.0,0.0,0.0
16,17.0,312011255.0,0.0,1229.671379,0.0,0.0,0.0,0.0
17,18.0,302836077.0,0.0,964.957279,0.0,0.0,0.0,0.0
18,19.0,101528345.0,0.0,544.109016,0.0,0.0,0.0,0.0
19,20.0,302465080.0,0.0,1187.051227,0.0,0.0,0.0,0.0
20,21.0,311734519.0,0.0,678.873862,0.0,0.0,0.0,0.0
21,22.0,1295815.0,0.0,1678.398538,0.0,0.0,0.0,0.0
22,23.0,1190150.0,0.0,548.499368,0.0,0.0,0.0,0.0
23,24.0,2017625025.0,0.0,1011.160347,0.0,0.0,0.0,0.0
24,25.0,1176284.0,0.0,3665.869102,0.0,0.0,0.0,0.0
25,26.0,111263983.0,0.0,372.253787,0.0,0.0,0.0,0.0
26,27.0,302872922.0,0.0,323.761633,0.0,0.0,0.0,0.0
27,28.0,704652391.0,0.0,529.875679,0.0,0.0,0.0,0.0
28,29.0,104911556.0,0.0,5396.61469,0.0,0.0,0.0,0.0
29,30.0,913742029.0,0.0,332.731997,0.0,0.0,0.0,0.0
30,31.0,110409456.0,0.0,364.060675,0.0,0.0,0.0,0.0
31,32.0,102069302.0,0.0,305.752869,0.0,0.0,0.0,0.0
32,33.0,115756771.0,0.0,399.579847,0.0,0.0,0.0,0.0
33,34.0,1306521905.0,0.0,782.169154,0.0,0.0,0.0,0.0
34,35.0,412697581.0,0.0,1179.38916,0.0,0.0,0.0,0.0
35,36.0,202076877.0,0.0,785.953558,0.0,0.0,0.0,0.0
36,37.0,101641252.0,0.0,4307.258932,0.0,0.0,0.0,0.0
37,38.0,904674146.0,0.0,325.499687,0.0,0.0,0.0,0.0
