,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,2.459204,599.0,1344.683076,1342.223872,336.24730900462316
1,2.0,402.685308,599.0,1808.856552,1406.171244,0.0
2,3.0,412.994455,599.0,1941.565585,1528.57113,0.0
3,4.0,7.551216,600.0,1621.289827,1613.738611,0.0
4,5.0,3.17873,600.0,1537.699397,1534.520667,0.0
5,6.0,1.668107,600.0,1407.501703,1405.833596,0.0
6,7.0,311.174437,601.0,1577.552333,1266.377896,0.0
7,8.0,402.509908,601.0,1928.315293,1525.8053850000001,0.0
8,9.0,304.65689,601.0,1855.659384,1551.002494,0.0
9,10.0,254.843438,602.0,3673.019569,3418.176131,0.0
10,11.0,1.871398,602.0,987.251061,985.379663,0.0
11,12.0,2.201515,602.0,449.329768,447.12825300000003,0.0
12,13.0,402.542238,603.0,1383.247302,980.705064,0.0
13,14.0,202.330892,603.0,1795.965404,1593.634512,0.0
14,15.0,502.486642,603.0,1398.408077,895.921435,0.0
15,16.0,111.675293,604.0,2026.290932,1914.615639,0.0
16,17.0,515.173006,604.0,1294.133762,778.960756,0.0
17,18.0,402.723158,604.0,1884.657967,1481.934809,0.0
18,19.0,202.129036,604.0,1860.853325,1658.724289,0.0
19,20.0,206.694427,605.0,1721.1327,1514.4382730000002,0.0
20,21.0,202.148236,605.0,1673.954422,1471.806186,0.0
21,22.0,510.494282,605.0,1394.218391,883.7241090000001,0.0
22,23.0,508.927406,606.0,1795.879222,1286.951816,0.0
23,24.0,104.202871,606.0,2043.010577,1938.807706,0.0
24,25.0,312.132188,606.0,1495.559437,1183.4272489999998,0.0
25,26.0,1.847467,607.0,3770.336368,3768.488901,0.0
26,27.0,20.586436,607.0,646.773403,626.186967,0.0
27,28.0,106.269546,607.0,1216.873784,1110.604238,0.0
28,29.0,310.278026,608.0,1481.463352,1171.185326,0.0
29,30.0,116.69956,608.0,1574.333447,1457.633887,0.0
30,31.0,503.399629,608.0,1801.581939,1298.18231,0.0
31,32.0,116.41039,609.0,1543.782819,1427.372429,0.0
32,33.0,211.06091,609.0,2285.771415,2074.710505,0.0
33,34.0,406.605194,609.0,1572.085265,1165.480071,0.0
34,35.0,302.43573,610.0,1601.674269,1299.2385390000002,0.0
35,36.0,109.444661,610.0,1941.409951,1831.96529,0.0
36,37.0,402.394229,610.0,1847.370025,1444.975796,0.0
37,38.0,302.20067,610.0,1493.109763,1190.909093,0.0
38,39.0,207.145778,611.0,1914.240338,1707.09456,0.0
39,40.0,362.774466,611.0,1986.56889,1623.794424,0.0
40,41.0,1.832786,612.0,1634.499579,1632.666793,0.0
41,42.0,10.096761,612.0,3895.203028,3885.106267,0.0
42,43.0,205.00357,612.0,900.298856,695.295286,0.0
43,44.0,317.178801,612.0,928.183775,611.004974,0.0
44,45.0,101.972453,613.0,1506.310093,1404.33764,0.0
