,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,803.501511,599.0,2187.216783,1383.715272,355.38473958084916
1,2.0,406.400382,599.0,1993.046525,1586.646143,0.0
2,3.0,101.879475,599.0,1164.597711,1062.718236,0.0
3,4.0,610.939045,600.0,1995.591696,1384.6526509999999,0.0
4,5.0,111.929561,600.0,1372.167561,1260.238,0.0
5,6.0,349.186576,600.0,1063.712617,714.5260409999999,0.0
6,7.0,1010.317436,601.0,2552.263865,1541.9464289999999,0.0
7,8.0,104.081364,601.0,1401.987929,1297.906565,0.0
8,9.0,509.77416,601.0,1816.234575,1306.460415,0.0
9,10.0,507.373926,602.0,1991.843035,1484.4691090000001,0.0
10,11.0,101.905498,602.0,1338.107821,1236.202323,0.0
11,12.0,403.495795,602.0,1855.727823,1452.232028,0.0
12,13.0,201.952761,602.0,1723.940503,1521.987742,0.0
13,14.0,307.93206,603.0,1094.614195,786.6821350000001,0.0
14,15.0,810.935685,603.0,2122.712731,1311.7770460000002,0.0
15,16.0,309.073239,603.0,1550.27668,1241.2034409999999,0.0
16,17.0,404.364312,604.0,1630.770969,1226.406657,0.0
17,18.0,506.669241,604.0,1816.754412,1310.085171,0.0
18,19.0,404.849034,604.0,1698.262125,1293.413091,0.0
19,20.0,402.565423,604.0,1920.450107,1517.8846839999999,0.0
20,21.0,202.062533,605.0,1717.535405,1515.472872,0.0
21,22.0,143.917741,605.0,852.951,709.033259,0.0
22,23.0,1006.008037,605.0,2579.108604,1573.100567,0.0
23,24.0,228.155348,606.0,1747.218992,1519.063644,0.0
24,25.0,104.066659,606.0,1562.526526,1458.459867,0.0
25,26.0,302.551369,606.0,1481.806349,1179.25498,0.0
26,27.0,405.117486,607.0,1893.578816,1488.46133,0.0
27,28.0,306.317482,607.0,1873.22926,1566.9117780000001,0.0
28,29.0,107.038279,607.0,1391.403715,1284.3654359999998,0.0
29,30.0,502.915509,607.0,1725.362745,1222.447236,0.0
30,31.0,603.201363,608.0,2145.527767,1542.326404,0.0
31,32.0,105.666517,608.0,1714.687831,1609.021314,0.0
32,33.0,204.448482,608.0,1564.097884,1359.649402,0.0
33,34.0,603.029593,609.0,2241.158697,1638.1291039999999,0.0
34,35.0,3.639368,609.0,1307.497684,1303.8583159999998,0.0
35,36.0,505.545279,609.0,1919.662026,1414.116747,0.0
36,37.0,402.265418,610.0,1745.042318,1342.7769,0.0
37,38.0,377.205112,610.0,1451.755112,1074.5500000000002,0.0
38,39.0,602.872017,610.0,1958.291793,1355.4197760000002,0.0
39,40.0,503.13486,610.0,1810.757345,1307.6224849999999,0.0
40,41.0,607.349852,611.0,2119.856937,1512.507085,0.0
41,42.0,205.289021,611.0,1282.201376,1076.912355,0.0
42,43.0,607.160077,611.0,2311.818668,1704.658591,0.0
43,44.0,105.162824,612.0,1805.456592,1700.293768,0.0
44,45.0,103.974032,612.0,1692.200501,1588.226469,0.0
45,46.0,209.275814,612.0,1520.890515,1311.614701,0.0
46,47.0,519.341549,612.0,2118.093258,1598.751709,0.0
47,48.0,101.477106,613.0,0.0,0.0,0.0
