,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,0.0,0.0,4472.47248,0.0,190.07809107819585,0.0,6.5579453795
1,2.0,0.0,0.0,2543.452528,0.0,0.0,0.0,0.0
2,3.0,0.0,0.0,4262.008975,0.0,0.0,0.0,0.0
3,4.0,0.0,0.0,3001.530834,0.0,0.0,0.0,0.0
4,5.0,0.0,0.0,3429.432987,0.0,0.0,0.0,0.0
5,6.0,0.0,0.0,3005.011433,0.0,0.0,0.0,0.0
6,7.0,0.0,0.0,3468.06658,0.0,0.0,0.0,0.0
7,8.0,0.0,0.0,3454.780583,0.0,0.0,0.0,0.0
8,9.0,0.0,0.0,3165.112323,0.0,0.0,0.0,0.0
9,10.0,0.0,0.0,2836.721658,0.0,0.0,0.0,0.0
10,11.0,0.0,0.0,3152.567078,0.0,0.0,0.0,0.0
11,12.0,0.0,0.0,3187.301036,0.0,0.0,0.0,0.0
12,13.0,0.0,0.0,3501.923299,0.0,0.0,0.0,0.0
13,14.0,0.0,0.0,3130.524877,0.0,0.0,0.0,0.0
14,15.0,0.0,0.0,3557.939037,0.0,0.0,0.0,0.0
15,16.0,0.0,0.0,3121.365017,0.0,0.0,0.0,0.0
16,17.0,0.0,0.0,3460.485941,0.0,0.0,0.0,0.0
17,18.0,0.0,0.0,4725.332895,0.0,0.0,0.0,0.0
18,19.0,0.0,0.0,2747.074333,0.0,0.0,0.0,0.0
19,20.0,0.0,0.0,2616.015486,0.0,0.0,0.0,0.0
20,21.0,0.0,0.0,2929.719426,0.0,0.0,0.0,0.0
21,22.0,0.0,0.0,3175.455645,0.0,0.0,0.0,0.0
22,23.0,0.0,0.0,3513.669523,0.0,0.0,0.0,0.0
23,24.0,0.0,0.0,3739.371098,0.0,0.0,0.0,0.0
24,25.0,0.0,0.0,2687.541103,0.0,0.0,0.0,0.0
25,26.0,0.0,0.0,3531.994907,0.0,0.0,0.0,0.0
26,27.0,0.0,0.0,2622.909884,0.0,0.0,0.0,0.0
27,28.0,0.0,0.0,3201.059483,0.0,0.0,0.0,0.0
28,29.0,0.0,0.0,3983.757287,0.0,0.0,0.0,0.0
29,30.0,0.0,0.0,2963.906428,0.0,0.0,0.0,0.0
30,31.0,0.0,0.0,3304.501288,0.0,0.0,0.0,0.0
31,32.0,0.0,0.0,3661.480156,0.0,0.0,0.0,0.0
32,33.0,0.0,0.0,2858.626598,0.0,0.0,0.0,0.0
33,34.0,0.0,0.0,4989.509763,0.0,0.0,0.0,0.0
34,35.0,0.0,0.0,1318.150874,0.0,0.0,0.0,0.0
35,36.0,0.0,0.0,53512.358478,0.0,0.0,0.0,0.0
36,37.0,0.0,0.0,2936.335081,0.0,0.0,0.0,0.0
37,38.0,0.0,0.0,3061.924741,0.0,0.0,0.0,0.0
38,39.0,0.0,0.0,2900.394915,0.0,0.0,0.0,0.0
39,40.0,0.0,0.0,53314.456547,0.0,0.0,0.0,0.0
40,41.0,0.0,0.0,2235.777721,0.0,0.0,0.0,0.0
41,42.0,0.0,0.0,3405.294712,0.0,0.0,0.0,0.0
42,43.0,0.0,0.0,2511.839156,0.0,0.0,0.0,0.0
43,44.0,0.0,0.0,53896.349918,0.0,0.0,0.0,0.0
44,45.0,0.0,0.0,2483.841175,0.0,0.0,0.0,0.0
45,46.0,0.0,0.0,2732.456083,0.0,0.0,0.0,0.0
46,47.0,0.0,0.0,3353.686087,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
