,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,0.0,0.0,2746.828427,0.0,191.584318840678,0.0,6.506387091978261
1,2.0,0.0,0.0,2639.10711,0.0,0.0,0.0,0.0
2,3.0,0.0,0.0,2779.373951,0.0,0.0,0.0,0.0
3,4.0,0.0,0.0,3329.725611,0.0,0.0,0.0,0.0
4,5.0,0.0,0.0,3405.149852,0.0,0.0,0.0,0.0
5,6.0,0.0,0.0,2967.66928,0.0,0.0,0.0,0.0
6,7.0,0.0,0.0,3219.13646,0.0,0.0,0.0,0.0
7,8.0,0.0,0.0,3617.98963,0.0,0.0,0.0,0.0
8,9.0,0.0,0.0,3332.731566,0.0,0.0,0.0,0.0
9,10.0,0.0,0.0,3064.2753,0.0,0.0,0.0,0.0
10,11.0,0.0,0.0,3005.672143,0.0,0.0,0.0,0.0
11,12.0,0.0,0.0,3318.117779,0.0,0.0,0.0,0.0
12,13.0,0.0,0.0,2051.858751,0.0,0.0,0.0,0.0
13,14.0,0.0,0.0,4097.746056,0.0,0.0,0.0,0.0
14,15.0,0.0,0.0,3650.509184,0.0,0.0,0.0,0.0
15,16.0,0.0,0.0,3247.573151,0.0,0.0,0.0,0.0
16,17.0,0.0,0.0,3425.592139,0.0,0.0,0.0,0.0
17,18.0,0.0,0.0,2990.051514,0.0,0.0,0.0,0.0
18,19.0,0.0,0.0,3482.593819,0.0,0.0,0.0,0.0
19,20.0,0.0,0.0,3038.299899,0.0,0.0,0.0,0.0
20,21.0,0.0,0.0,3405.49474,0.0,0.0,0.0,0.0
21,22.0,0.0,0.0,3214.589132,0.0,0.0,0.0,0.0
22,23.0,0.0,0.0,3388.873024,0.0,0.0,0.0,0.0
23,24.0,0.0,0.0,3298.48091,0.0,0.0,0.0,0.0
24,25.0,0.0,0.0,3278.920632,0.0,0.0,0.0,0.0
25,26.0,0.0,0.0,3161.141467,0.0,0.0,0.0,0.0
26,27.0,0.0,0.0,3291.218191,0.0,0.0,0.0,0.0
27,28.0,0.0,0.0,3557.277142,0.0,0.0,0.0,0.0
28,29.0,0.0,0.0,5187.444227,0.0,0.0,0.0,0.0
29,30.0,0.0,0.0,1835.639281,0.0,0.0,0.0,0.0
30,31.0,0.0,0.0,2777.889103,0.0,0.0,0.0,0.0
31,32.0,0.0,0.0,3263.305136,0.0,0.0,0.0,0.0
32,33.0,0.0,0.0,3068.578107,0.0,0.0,0.0,0.0
33,34.0,0.0,0.0,2329.133983,0.0,0.0,0.0,0.0
34,35.0,0.0,0.0,3683.552088,0.0,0.0,0.0,0.0
35,36.0,0.0,0.0,53965.779822,0.0,0.0,0.0,0.0
36,37.0,0.0,0.0,2800.72544,0.0,0.0,0.0,0.0
37,38.0,0.0,0.0,3080.355669,0.0,0.0,0.0,0.0
38,39.0,0.0,0.0,3111.428079,0.0,0.0,0.0,0.0
39,40.0,0.0,0.0,52940.094658,0.0,0.0,0.0,0.0
40,41.0,0.0,0.0,3004.762324,0.0,0.0,0.0,0.0
41,42.0,0.0,0.0,2372.935882,0.0,0.0,0.0,0.0
42,43.0,0.0,0.0,3258.379514,0.0,0.0,0.0,0.0
43,44.0,0.0,0.0,53270.486147,0.0,0.0,0.0,0.0
44,45.0,0.0,0.0,4656.689033,0.0,0.0,0.0,0.0
45,46.0,0.0,0.0,1968.54394,0.0,0.0,0.0,0.0
46,47.0,0.0,0.0,2712.086938,0.0,0.0,0.0,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
