,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,1105182348.0,0.0,1769.762615,0.0,267.01521933688707,0.0,2.3219650233410856
1,2.0,3614958924.0,0.0,4331.682664,0.0,0.0,0.0,0.0
2,3.0,604032301.0,0.0,1293.074388,0.0,0.0,0.0,0.0
3,4.0,1707382420.0,0.0,2509.964112,0.0,0.0,0.0,0.0
4,5.0,923954346.0,0.0,1612.30807,0.0,0.0,0.0,0.0
5,6.0,624713128.0,0.0,1103.116743,0.0,0.0,0.0,0.0
6,7.0,5543002589.0,0.0,6027.082264,0.0,0.0,0.0,0.0
7,8.0,1005167355.0,0.0,1717.524486,0.0,0.0,0.0,0.0
8,9.0,503240113.0,0.0,1135.206784,0.0,0.0,0.0,0.0
9,10.0,1907853682.0,0.0,2591.010822,0.0,0.0,0.0,0.0
10,11.0,804473339.0,0.0,1628.511315,0.0,0.0,0.0,0.0
11,12.0,503340465.0,0.0,1174.300715,0.0,0.0,0.0,0.0
12,13.0,1105594936.0,0.0,1790.662108,0.0,0.0,0.0,0.0
13,14.0,824193371.0,0.0,4297.149217,0.0,0.0,0.0,0.0
14,15.0,5445860438.0,0.0,8945.715141,0.0,0.0,0.0,0.0
15,16.0,1767023.0,0.0,456.023198,0.0,0.0,0.0,0.0
16,17.0,1106066167.0,0.0,432.640697,0.0,0.0,0.0,0.0
17,18.0,402570347.0,0.0,1828.870854,0.0,0.0,0.0,0.0
18,19.0,704123498.0,0.0,1077.201574,0.0,0.0,0.0,0.0
19,20.0,904763687.0,0.0,1326.878042,0.0,0.0,0.0,0.0
20,21.0,624328439.0,0.0,1542.350165,0.0,0.0,0.0,0.0
21,22.0,5644116073.0,0.0,4089.77196,0.0,0.0,0.0,0.0
22,23.0,904621696.0,0.0,6119.840909,0.0,0.0,0.0,0.0
23,24.0,603470563.0,0.0,1540.869165,0.0,0.0,0.0,0.0
24,25.0,1721870305.0,0.0,1310.618136,0.0,0.0,0.0,0.0
25,26.0,715224904.0,0.0,2463.740056,0.0,0.0,0.0,0.0
26,27.0,603729545.0,0.0,1374.509115,0.0,0.0,0.0,0.0
27,28.0,838144522.0,0.0,1255.841921,0.0,0.0,0.0,0.0
28,29.0,1428401184.0,0.0,1557.784821,0.0,0.0,0.0,0.0
29,30.0,5650283941.0,0.0,1884.82537,0.0,0.0,0.0,0.0
30,31.0,804572895.0,0.0,6124.292149,0.0,0.0,0.0,0.0
31,32.0,503041460.0,0.0,1488.847334,0.0,0.0,0.0,0.0
32,33.0,1822650699.0,0.0,1214.962331,0.0,0.0,0.0,0.0
33,34.0,906951313.0,0.0,2513.469834,0.0,0.0,0.0,0.0
34,35.0,604348770.0,0.0,1627.797876,0.0,0.0,0.0,0.0
35,36.0,1005340088.0,0.0,1217.194326,0.0,0.0,0.0,0.0
36,37.0,736329088.0,0.0,1666.572261,0.0,0.0,0.0,0.0
37,38.0,5063163252.0,0.0,4280.772245,0.0,0.0,0.0,0.0
38,39.0,704502631.0,0.0,5523.252678,0.0,0.0,0.0,0.0
39,40.0,503060587.0,0.0,1420.523537,0.0,0.0,0.0,0.0
40,41.0,603387807.0,0.0,1194.109927,0.0,0.0,0.0,0.0
41,42.0,403453982.0,0.0,1297.231959,0.0,0.0,0.0,0.0
42,43.0,704023938.0,0.0,1124.722226,0.0,0.0,0.0,0.0
43,44.0,904902546.0,0.0,1379.865726,0.0,0.0,0.0,0.0
44,45.0,954565436.0,0.0,1590.287441,0.0,0.0,0.0,0.0
45,46.0,5544965941.0,0.0,1464.976772,0.0,0.0,0.0,0.0
46,47.0,904387046.0,0.0,5985.757776,0.0,0.0,0.0,0.0
47,48.0,804135215.0,0.0,1596.279114,0.0,0.0,0.0,0.0
48,49.0,1406359408.0,0.0,1490.4651,0.0,0.0,0.0,0.0
49,50.0,805072200.0,0.0,2109.984968,0.0,0.0,0.0,0.0
50,51.0,503132507.0,0.0,1547.47662,0.0,0.0,0.0,0.0
51,52.0,1306182366.0,0.0,1139.619849,0.0,0.0,0.0,0.0
52,53.0,724732145.0,0.0,2062.728429,0.0,0.0,0.0,0.0
53,54.0,5463171191.0,0.0,1152.864561,0.0,0.0,0.0,0.0
54,55.0,1954496.0,0.0,8898.988891,0.0,0.0,0.0,0.0
55,56.0,1005244024.0,0.0,488.574512,0.0,0.0,0.0,0.0
56,57.0,503453919.0,0.0,439.177618,0.0,0.0,0.0,0.0
57,58.0,503068712.0,0.0,1669.590371,0.0,0.0,0.0,0.0
58,59.0,1611592950.0,0.0,1245.984175,0.0,0.0,0.0,0.0
59,60.0,1227445875.0,0.0,1168.431248,0.0,0.0,0.0,0.0
60,61.0,5545622780.0,0.0,2297.039213,0.0,0.0,0.0,0.0
61,62.0,904918679.0,0.0,1695.511367,0.0,0.0,0.0,0.0
62,63.0,804281893.0,0.0,5912.686431,0.0,0.0,0.0,0.0
63,64.0,704248434.0,0.0,1574.547429,0.0,0.0,0.0,0.0
64,65.0,503718358.0,0.0,1461.728779,0.0,0.0,0.0,0.0
65,66.0,1907890218.0,0.0,1410.089904,0.0,0.0,0.0,0.0
66,67.0,1004958680.0,0.0,1180.42846,0.0,0.0,0.0,0.0
67,68.0,626076815.0,0.0,2638.770573,0.0,0.0,0.0,0.0
68,69.0,5042865807.0,0.0,1695.675229,0.0,0.0,0.0,0.0
69,70.0,1524434.0,0.0,4134.152382,0.0,0.0,0.0,0.0
70,71.0,1005194959.0,0.0,8493.508472,0.0,0.0,0.0,0.0
