,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,301668949.0,0.0,1719.453228,0.0,621.5128568475783,0.0,1.96295215225
1,2.0,201432730.0,0.0,1520.865388,0.0,0.0,0.0,0.0
2,3.0,301796256.0,0.0,1754.39765,0.0,0.0,0.0,0.0
3,4.0,276176085.0,0.0,1078.420672,0.0,0.0,0.0,0.0
4,5.0,807294498.0,0.0,2283.113589,0.0,0.0,0.0,0.0
5,6.0,101326597.0,0.0,1281.955638,0.0,0.0,0.0,0.0
6,7.0,402035670.0,0.0,1689.630151,0.0,0.0,0.0,0.0
7,8.0,502081280.0,0.0,2048.217801,0.0,0.0,0.0,0.0
8,9.0,201691021.0,0.0,1716.310744,0.0,0.0,0.0,0.0
9,10.0,101593671.0,0.0,1471.424735,0.0,0.0,0.0,0.0
10,11.0,301687746.0,0.0,1728.993959,0.0,0.0,0.0,0.0
11,12.0,249070570.0,0.0,3937.587099,0.0,0.0,0.0,0.0
12,13.0,1401669.0,0.0,883.27103,0.0,0.0,0.0,0.0
13,14.0,1315850.0,0.0,855.227075,0.0,0.0,0.0,0.0
14,15.0,301627519.0,0.0,1230.198347,0.0,0.0,0.0,0.0
15,16.0,201926720.0,0.0,1714.77468,0.0,0.0,0.0,0.0
16,17.0,602174506.0,0.0,1360.178359,0.0,0.0,0.0,0.0
17,18.0,301996710.0,0.0,2006.801386,0.0,0.0,0.0,0.0
18,19.0,364531206.0,0.0,1849.055642,0.0,0.0,0.0,0.0
19,20.0,1383800.0,0.0,4389.385551,0.0,0.0,0.0,0.0
20,21.0,1469290.0,0.0,655.521563,0.0,0.0,0.0,0.0
21,22.0,301591160.0,0.0,1641.086649,0.0,0.0,0.0,0.0
22,23.0,502102860.0,0.0,1668.788599,0.0,0.0,0.0,0.0
23,24.0,502488829.0,0.0,1810.7203,0.0,0.0,0.0,0.0
24,25.0,101410453.0,0.0,1894.368026,0.0,0.0,0.0,0.0
25,26.0,529134055.0,0.0,2230.113433,0.0,0.0,0.0,0.0
26,27.0,6567117.0,0.0,1562.786576,0.0,0.0,0.0,0.0
27,28.0,40011304.0,0.0,4353.016236,0.0,0.0,0.0,0.0
28,29.0,201562227.0,0.0,963.731646,0.0,0.0,0.0,0.0
29,30.0,101467186.0,0.0,1214.90281,0.0,0.0,0.0,0.0
30,31.0,502375819.0,0.0,1544.907714,0.0,0.0,0.0,0.0
31,32.0,105862981.0,0.0,1878.610671,0.0,0.0,0.0,0.0
32,33.0,268193173.0,0.0,1689.703616,0.0,0.0,0.0,0.0
