,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,302509713.0,0.0,1005.959023,0.0,306.36168339921323,0.0,2.0237517731357144
1,2.0,716887798.0,0.0,1150.458372,0.0,0.0,0.0,0.0
2,3.0,904951255.0,0.0,1539.46391,0.0,0.0,0.0,0.0
3,4.0,503418054.0,0.0,1138.406745,0.0,0.0,0.0,0.0
4,5.0,904945946.0,0.0,1577.071177,0.0,0.0,0.0,0.0
5,6.0,516571484.0,0.0,4000.55509,0.0,0.0,0.0,0.0
6,7.0,1960211.0,0.0,456.140524,0.0,0.0,0.0,0.0
7,8.0,1395013.0,0.0,690.645133,0.0,0.0,0.0,0.0
8,9.0,617628963.0,0.0,676.145767,0.0,0.0,0.0,0.0
9,10.0,704143581.0,0.0,1066.888563,0.0,0.0,0.0,0.0
10,11.0,402694544.0,0.0,1361.183328,0.0,0.0,0.0,0.0
11,12.0,402810635.0,0.0,1069.976409,0.0,0.0,0.0,0.0
12,13.0,516226187.0,0.0,1046.58032,0.0,0.0,0.0,0.0
13,14.0,1108698937.0,0.0,922.432348,0.0,0.0,0.0,0.0
14,15.0,804261224.0,0.0,1782.554877,0.0,0.0,0.0,0.0
15,16.0,804204076.0,0.0,1495.780442,0.0,0.0,0.0,0.0
16,17.0,716805749.0,0.0,1657.125972,0.0,0.0,0.0,0.0
17,18.0,1608005.0,0.0,4195.644616,0.0,0.0,0.0,0.0
18,19.0,1105549429.0,0.0,415.209681,0.0,0.0,0.0,0.0
19,20.0,517453791.0,0.0,653.937854,0.0,0.0,0.0,0.0
20,21.0,1505397.0,0.0,1801.433537,0.0,0.0,0.0,0.0
21,22.0,1608637396.0,0.0,3972.245594,0.0,0.0,0.0,0.0
22,23.0,516409184.0,0.0,428.979729,0.0,0.0,0.0,0.0
23,24.0,904869166.0,0.0,721.290499,0.0,0.0,0.0,0.0
24,25.0,704175181.0,0.0,2278.466375,0.0,0.0,0.0,0.0
25,26.0,904942183.0,0.0,935.519592,0.0,0.0,0.0,0.0
26,27.0,1018330669.0,0.0,1542.510723,0.0,0.0,0.0,0.0
27,28.0,1422949.0,0.0,1339.14933,0.0,0.0,0.0,0.0
28,29.0,1267653.0,0.0,1559.726591,0.0,0.0,0.0,0.0
29,30.0,516804669.0,0.0,4501.26923,0.0,0.0,0.0,0.0
30,31.0,1162855.0,0.0,439.444905,0.0,0.0,0.0,0.0
31,32.0,617330805.0,0.0,534.795267,0.0,0.0,0.0,0.0
32,33.0,804763813.0,0.0,671.180114,0.0,0.0,0.0,0.0
33,34.0,804734133.0,0.0,3993.774876,0.0,0.0,0.0,0.0
34,35.0,504012258.0,0.0,460.509159,0.0,0.0,0.0,0.0
35,36.0,919921837.0,0.0,490.963338,0.0,0.0,0.0,0.0
36,37.0,909651904.0,0.0,416.47721,0.0,0.0,0.0,0.0
37,38.0,704184633.0,0.0,1044.8088,0.0,0.0,0.0,0.0
38,39.0,617403446.0,0.0,1483.416991,0.0,0.0,0.0,0.0
39,40.0,618900136.0,0.0,1447.12475,0.0,0.0,0.0,0.0
40,41.0,1238954.0,0.0,1172.977914,0.0,0.0,0.0,0.0
41,42.0,1315167.0,0.0,1332.707451,0.0,0.0,0.0,0.0
42,43.0,1515585.0,0.0,1546.037773,0.0,0.0,0.0,0.0
43,44.0,717994275.0,0.0,1373.902602,0.0,0.0,0.0,0.0
44,45.0,1469343.0,0.0,1268.375379,0.0,0.0,0.0,0.0
45,46.0,513203724.0,0.0,4086.724481,0.0,0.0,0.0,0.0
46,47.0,617502346.0,0.0,681.946689,0.0,0.0,0.0,0.0
47,48.0,1106248002.0,0.0,700.810728,0.0,0.0,0.0,0.0
48,49.0,1005294908.0,0.0,671.925006,0.0,0.0,0.0,0.0
49,50.0,503291761.0,0.0,4200.724532,0.0,0.0,0.0,0.0
50,51.0,1021310490.0,0.0,482.673123,0.0,0.0,0.0,0.0
51,52.0,1267488.0,0.0,407.436881,0.0,0.0,0.0,0.0
52,53.0,704068107.0,0.0,1160.922766,0.0,0.0,0.0,0.0
53,54.0,617494977.0,0.0,1039.932046,0.0,0.0,0.0,0.0
54,55.0,113542891.0,0.0,1819.147575,0.0,0.0,0.0,0.0
55,56.0,617265307.0,0.0,1661.970604,0.0,0.0,0.0,0.0
56,57.0,1361811.0,0.0,1206.354887,0.0,0.0,0.0,0.0
57,58.0,1421407976.0,0.0,4473.817623,0.0,0.0,0.0,0.0
58,59.0,518259932.0,0.0,451.241268,0.0,0.0,0.0,0.0
59,60.0,820784720.0,0.0,691.023624,0.0,0.0,0.0,0.0
60,61.0,804575148.0,0.0,1352.096868,0.0,0.0,0.0,0.0
61,62.0,503325434.0,0.0,4085.758351,0.0,0.0,0.0,0.0
62,63.0,617975141.0,0.0,415.081378,0.0,0.0,0.0,0.0
63,64.0,1393908.0,0.0,405.502964,0.0,0.0,0.0,0.0
64,65.0,905112878.0,0.0,408.788777,0.0,0.0,0.0,0.0
65,66.0,1734614788.0,0.0,4070.807927,0.0,0.0,0.0,0.0
66,67.0,805118112.0,0.0,431.802761,0.0,0.0,0.0,0.0
67,68.0,503435684.0,0.0,697.195484,0.0,0.0,0.0,0.0
68,69.0,805345975.0,0.0,2074.536786,0.0,0.0,0.0,0.0
69,70.0,617208756.0,0.0,959.201095,0.0,0.0,0.0,0.0
70,71.0,804510009.0,0.0,1465.007627,0.0,0.0,0.0,0.0
71,72.0,503261955.0,0.0,1495.914044,0.0,0.0,0.0,0.0
72,73.0,1808281877.0,0.0,1199.624711,0.0,0.0,0.0,0.0
73,74.0,919484870.0,0.0,4086.345735,0.0,0.0,0.0,0.0
74,75.0,1231147.0,0.0,397.674237,0.0,0.0,0.0,0.0
75,76.0,1509412885.0,0.0,671.467432,0.0,0.0,0.0,0.0
76,77.0,618316483.0,0.0,1593.844099,0.0,0.0,0.0,0.0
77,78.0,603804203.0,0.0,2194.558069,0.0,0.0,0.0,0.0
78,79.0,1306503516.0,0.0,1527.64084,0.0,0.0,0.0,0.0
79,80.0,804648065.0,0.0,1203.033892,0.0,0.0,0.0,0.0
80,81.0,618012647.0,0.0,1493.884339,0.0,0.0,0.0,0.0
81,82.0,1222175.0,0.0,1061.869752,0.0,0.0,0.0,0.0
82,83.0,1228696.0,0.0,1444.457148,0.0,0.0,0.0,0.0
83,84.0,2009124339.0,0.0,1150.717334,0.0,0.0,0.0,0.0
84,85.0,1019991169.0,0.0,2487.375968,0.0,0.0,0.0,0.0
85,86.0,1197908.0,0.0,4432.141331,0.0,0.0,0.0,0.0
86,87.0,1005065284.0,0.0,457.791334,0.0,0.0,0.0,0.0
87,88.0,619124361.0,0.0,421.410095,0.0,0.0,0.0,0.0
88,89.0,704458452.0,0.0,2177.583393,0.0,0.0,0.0,0.0
89,90.0,1507147319.0,0.0,1071.874899,0.0,0.0,0.0,0.0
90,91.0,904977227.0,0.0,1333.925505,0.0,0.0,0.0,0.0
91,92.0,518117175.0,0.0,2029.827478,0.0,0.0,0.0,0.0
92,93.0,1226703.0,0.0,1454.850729,0.0,0.0,0.0,0.0
93,94.0,1607784142.0,0.0,4177.442513,0.0,0.0,0.0,0.0
94,95.0,1821059767.0,0.0,651.308905,0.0,0.0,0.0,0.0
95,96.0,1059221.0,0.0,680.060848,0.0,0.0,0.0,0.0
96,97.0,2009132052.0,0.0,2690.229626,0.0,0.0,0.0,0.0
97,98.0,618975169.0,0.0,4475.475006,0.0,0.0,0.0,0.0
98,99.0,503464179.0,0.0,416.562469,0.0,0.0,0.0,0.0
99,100.0,302622846.0,0.0,436.910801,0.0,0.0,0.0,0.0
100,101.0,935088586.0,0.0,1665.675013,0.0,0.0,0.0,0.0
101,102.0,1237936.0,0.0,1046.180215,0.0,0.0,0.0,0.0
102,103.0,2222894616.0,0.0,1382.319974,0.0,0.0,0.0,0.0
103,104.0,545524702.0,0.0,2181.304511,0.0,0.0,0.0,0.0
104,105.0,905480055.0,0.0,1567.067691,0.0,0.0,0.0,0.0
105,106.0,804724446.0,0.0,4040.068297,0.0,0.0,0.0,0.0
106,107.0,1809638186.0,0.0,435.922302,0.0,0.0,0.0,0.0
107,108.0,718093827.0,0.0,428.718785,0.0,0.0,0.0,0.0
108,109.0,1289682.0,0.0,2286.562829,0.0,0.0,0.0,0.0
109,110.0,2009855432.0,0.0,5318.720509,0.0,0.0,0.0,0.0
110,111.0,1723833294.0,0.0,449.330647,0.0,0.0,0.0,0.0
111,112.0,1081036.0,0.0,421.295888,0.0,0.0,0.0,0.0
112,113.0,17027966120.0,0.0,2663.124078,0.0,0.0,0.0,0.0
113,114.0,12355565287.0,0.0,1069.434375,0.0,0.0,0.0,0.0
114,115.0,619019833.0,0.0,1224.434479,0.0,0.0,0.0,0.0
115,116.0,804417181.0,0.0,984.226046,0.0,0.0,0.0,0.0
116,117.0,8144285137.0,0.0,2293.997242,0.0,0.0,0.0,0.0
117,118.0,12974770714.0,0.0,4428.80726,0.0,0.0,0.0,0.0
118,119.0,3327720876.0,0.0,439.763828,0.0,0.0,0.0,0.0
119,120.0,1913595.0,0.0,411.197139,0.0,0.0,0.0,0.0
120,121.0,5036604682.0,0.0,2920.043434,0.0,0.0,0.0,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
