,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,224.663598,1198.0,762.058801,537.395203,1000.828318538739
1,2.0,502.050028,1199.0,1347.609441,845.5594130000001,0.0
2,3.0,301.751212,1199.0,1150.821612,849.0704,0.0
3,4.0,301.536394,1200.0,1176.925987,875.3895930000001,0.0
4,5.0,222.144199,1201.0,734.261135,512.116936,0.0
5,6.0,502.137722,1201.0,1375.337719,873.1999970000002,0.0
6,7.0,201.832539,1202.0,1088.318787,886.4862479999999,0.0
7,8.0,101.0434,1202.0,976.285236,875.241836,0.0
8,9.0,218.650321,1203.0,3812.255674,3593.605353,0.0
9,10.0,1.212785,1205.0,509.026752,507.813967,0.0
10,11.0,228.058901,1205.0,442.594428,214.535527,0.0
11,12.0,301.952782,1206.0,537.995833,236.04305099999993,0.0
12,13.0,0.772044,1207.0,486.666879,485.894835,0.0
13,14.0,301.776376,1207.0,1328.840644,1027.064268,0.0
14,15.0,224.76988,1208.0,927.983294,703.2134140000001,0.0
15,16.0,602.825595,1208.0,1318.856896,716.031301,0.0
16,17.0,403.811112,1209.0,785.199574,381.388462,0.0
17,18.0,0.818593,1209.0,1430.202461,1429.3838680000001,0.0
18,19.0,233.056833,1210.0,1423.713105,1190.656272,0.0
19,20.0,502.25265,1211.0,849.212154,346.95950400000004,0.0
20,21.0,602.547029,1211.0,805.523539,202.97651000000008,0.0
21,22.0,101.040852,1212.0,1390.670524,1289.6296719999998,0.0
22,23.0,217.392074,1212.0,1449.423232,1232.031158,0.0
23,24.0,0.846792,1214.0,1008.935367,1008.088575,0.0
24,25.0,117.053156,1215.0,3784.399378,3667.346222,0.0
25,26.0,703.49954,1215.0,486.085712,-217.41382800000002,0.0
26,27.0,301.743297,1216.0,493.278376,191.535079,0.0
27,28.0,301.918759,1217.0,449.314044,147.395285,0.0
28,29.0,231.029966,1217.0,672.316521,441.28655499999996,0.0
29,30.0,702.62016,1218.0,1546.334121,843.713961,0.0
30,31.0,1003.728461,1218.0,1087.681814,83.95335299999999,0.0
31,32.0,101.172992,1219.0,1120.609513,1019.4365210000001,0.0
32,33.0,217.814576,1220.0,735.746874,517.9322980000001,0.0
33,34.0,702.377331,1220.0,1568.324378,865.947047,0.0
34,35.0,0.890429,1221.0,2005.283991,2004.393562,0.0
35,36.0,101.081305,1221.0,1043.170194,942.088889,0.0
36,37.0,120.148224,1222.0,748.978746,628.830522,0.0
37,38.0,703.33859,1223.0,1650.878526,947.539936,0.0
38,39.0,301.807687,1223.0,863.576603,561.768916,0.0
39,40.0,404.532467,1224.0,988.173815,583.641348,0.0
40,41.0,216.806976,1224.0,667.233822,450.42684600000007,0.0
41,42.0,401.852652,1225.0,1585.603992,1183.75134,0.0
42,43.0,301.695513,1226.0,1173.913612,872.218099,0.0
43,44.0,1.24772,1226.0,1418.628581,1417.3808609999999,0.0
44,45.0,119.885663,1227.0,782.224074,662.338411,0.0
45,46.0,503.113634,1227.0,1287.234948,784.121314,0.0
46,47.0,301.480219,1228.0,1207.105707,905.6254879999999,0.0
47,48.0,301.6638,1229.0,1054.481551,752.817751,0.0
48,49.0,217.096419,1229.0,652.72227,435.625851,0.0
49,50.0,501.939461,1230.0,1504.505838,1002.5663770000001,0.0
50,51.0,502.329799,1230.0,1127.47644,625.1466409999999,0.0
51,52.0,5.096563,1231.0,1111.907608,1106.811045,0.0
52,53.0,230.835399,1232.0,759.212887,528.3774880000001,0.0
53,54.0,605.669324,1232.0,1521.676012,916.0066879999999,0.0
54,55.0,301.971319,1233.0,1558.751178,1256.779859,0.0
55,56.0,301.728615,1233.0,865.64098,563.912365,0.0
56,57.0,122.785547,1234.0,754.764604,631.979057,0.0
57,58.0,804.795216,1235.0,1499.536288,694.741072,0.0
58,59.0,401.698834,1235.0,1162.484889,760.786055,0.0
59,60.0,703.087645,1236.0,1193.671327,490.58368200000007,0.0
60,61.0,208.512395,543.0,395.075119,186.56272399999997,0.0
