,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,803.591393,200.0,1201.964351,398.37295800000004,200.65525744511075
1,2.0,233.956379,200.0,359.594758,125.63837900000001,0.0
2,3.0,305.158725,200.0,518.312833,213.15410799999995,0.0
3,4.0,210.430934,200.0,382.751032,172.320098,0.0
4,5.0,402.469538,200.0,1213.134039,810.664501,0.0
5,6.0,502.492481,201.0,836.337887,333.845406,0.0
6,7.0,201.504968,201.0,1182.017193,980.512225,0.0
7,8.0,202.707384,201.0,817.611195,614.9038109999999,0.0
8,9.0,302.525194,201.0,1584.109681,1281.5844869999999,0.0
9,10.0,201.737383,201.0,563.649816,361.91243299999996,0.0
10,11.0,101.490821,202.0,1014.214621,912.7238,0.0
11,12.0,203.53492,202.0,1207.36917,1003.8342499999999,0.0
12,13.0,101.843139,202.0,1123.756151,1021.9130120000001,0.0
13,14.0,222.971288,202.0,3329.246094,3106.274806,0.0
14,15.0,1.392204,203.0,139.69811,138.30590600000002,0.0
15,16.0,0.448411,203.0,178.544712,178.096301,0.0
16,17.0,102.301452,203.0,82.706463,-19.594988999999998,0.0
17,18.0,202.497497,203.0,1036.639375,834.1418779999999,0.0
18,19.0,201.601945,203.0,769.86743,568.265485,0.0
19,20.0,101.534074,204.0,1132.547515,1031.013441,0.0
20,21.0,201.663689,204.0,932.430529,730.76684,0.0
21,22.0,1.466778,204.0,1345.855437,1344.388659,0.0
22,23.0,201.946587,204.0,885.424884,683.478297,0.0
23,24.0,201.704946,204.0,1295.004779,1093.299833,0.0
24,25.0,222.727013,205.0,512.174771,289.44775799999996,0.0
25,26.0,2.41376,205.0,2310.469606,2308.055846,0.0
26,27.0,0.313951,205.0,77.835543,77.521592,0.0
27,28.0,205.13205,205.0,76.096344,-129.035706,0.0
28,29.0,301.766986,205.0,560.982363,259.215377,0.0
29,30.0,402.006883,206.0,1094.52701,692.520127,0.0
30,31.0,301.875534,206.0,975.641161,673.765627,0.0
31,32.0,202.138695,206.0,1305.572457,1103.433762,0.0
32,33.0,206.897978,206.0,631.618422,424.72044400000004,0.0
33,34.0,201.768525,206.0,1069.512283,867.7437580000001,0.0
34,35.0,306.026622,207.0,1075.896205,769.869583,0.0
35,36.0,101.755799,207.0,858.934389,757.17859,0.0
36,37.0,233.410539,207.0,1260.654134,1027.2435950000001,0.0
37,38.0,1.287308,208.0,1618.885178,1617.59787,0.0
38,39.0,1.617367,208.0,3345.761891,3344.1445240000003,0.0
39,40.0,0.290092,208.0,82.06836,81.778268,0.0
40,41.0,201.861956,208.0,85.89251,-115.96944599999999,0.0
41,42.0,201.727848,208.0,76.229294,-125.498554,0.0
42,43.0,201.729277,208.0,721.419901,519.690624,0.0
43,44.0,201.866612,209.0,1117.875126,916.0085139999999,0.0
44,45.0,201.929083,209.0,564.370842,362.44175900000005,0.0
45,46.0,103.283979,209.0,1015.069385,911.785406,0.0
46,47.0,306.995692,209.0,1755.038226,1448.042534,0.0
47,48.0,227.506776,209.0,644.696303,417.18952699999994,0.0
48,49.0,1.772997,210.0,1067.562249,1065.789252,0.0
49,50.0,203.137153,210.0,515.314615,312.177462,0.0
50,51.0,229.218341,210.0,2328.006227,2098.787886,0.0
51,52.0,302.273203,211.0,95.849477,-206.42372600000004,0.0
52,53.0,202.24437,211.0,851.219199,648.974829,0.0
53,54.0,201.841686,211.0,1197.904833,996.0631470000001,0.0
54,55.0,201.882076,211.0,451.451698,249.569622,0.0
55,56.0,201.549597,211.0,1090.32936,888.779763,0.0
56,57.0,201.869075,212.0,1086.857258,884.9881829999999,0.0
57,58.0,101.315802,212.0,1021.772196,920.456394,0.0
58,59.0,227.611938,212.0,1219.63657,992.0246319999999,0.0
59,60.0,1.491693,212.0,1537.734426,1536.242733,0.0
60,61.0,101.808766,213.0,571.212109,469.40334300000006,0.0
61,62.0,316.086564,213.0,535.560926,219.47436199999999,0.0
62,63.0,302.382014,213.0,2335.67654,2033.294526,0.0
63,64.0,102.373489,213.0,93.257738,-9.115751000000003,0.0
64,65.0,302.707584,213.0,800.523455,497.815871,0.0
65,66.0,304.148399,214.0,980.873905,676.725506,0.0
66,67.0,202.518991,214.0,1204.731843,1002.212852,0.0
67,68.0,305.52626,214.0,721.551942,416.0256820000001,0.0
68,69.0,803.60863,214.0,888.527348,84.91871800000001,0.0
69,70.0,230.29975,214.0,1188.108874,957.809124,0.0
70,71.0,1.308356,215.0,979.990474,978.682118,0.0
71,72.0,101.358187,215.0,1157.726761,1056.3685739999999,0.0
72,73.0,101.640847,215.0,680.548315,578.907468,0.0
73,74.0,202.342723,216.0,1185.76777,983.425047,0.0
74,75.0,201.745448,216.0,2321.718235,2119.9727869999997,0.0
75,76.0,101.597364,216.0,82.492796,-19.104568,0.0
76,77.0,302.028678,216.0,766.725975,464.69729699999993,0.0
