,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,603668484.0,0.0,1255.260971,0.0,258.74420928188687,0.0,2.3961888914180327
1,2.0,620332092.0,0.0,4114.232508,0.0,0.0,0.0,0.0
2,3.0,1266826.0,0.0,453.519659,0.0,0.0,0.0,0.0
3,4.0,504980089.0,0.0,446.478394,0.0,0.0,0.0,0.0
4,5.0,519131689.0,0.0,1219.513888,0.0,0.0,0.0,0.0
5,6.0,1833181.0,0.0,4037.074819,0.0,0.0,0.0,0.0
6,7.0,1303867.0,0.0,533.725442,0.0,0.0,0.0,0.0
7,8.0,525094055.0,0.0,433.220875,0.0,0.0,0.0,0.0
8,9.0,1247715.0,0.0,712.630577,0.0,0.0,0.0,0.0
9,10.0,2025349.0,0.0,4013.954352,0.0,0.0,0.0,0.0
10,11.0,518577378.0,0.0,529.719036,0.0,0.0,0.0,0.0
11,12.0,1456154.0,0.0,499.098439,0.0,0.0,0.0,0.0
12,13.0,623960395.0,0.0,677.423814,0.0,0.0,0.0,0.0
13,14.0,2018268.0,0.0,4082.060428,0.0,0.0,0.0,0.0
14,15.0,705180138.0,0.0,601.313045,0.0,0.0,0.0,0.0
15,16.0,619650214.0,0.0,462.94525,0.0,0.0,0.0,0.0
16,17.0,904599529.0,0.0,485.983368,0.0,0.0,0.0,0.0
17,18.0,503947980.0,0.0,4138.92583,0.0,0.0,0.0,0.0
18,19.0,1707606210.0,0.0,441.696304,0.0,0.0,0.0,0.0
19,20.0,519919941.0,0.0,444.610574,0.0,0.0,0.0,0.0
20,21.0,807892359.0,0.0,1528.133324,0.0,0.0,0.0,0.0
21,22.0,402846468.0,0.0,1088.690243,0.0,0.0,0.0,0.0
22,23.0,704084224.0,0.0,1615.22103,0.0,0.0,0.0,0.0
23,24.0,1323450851.0,0.0,1244.262641,0.0,0.0,0.0,0.0
24,25.0,1380448.0,0.0,2587.691074,0.0,0.0,0.0,0.0
25,26.0,1407895502.0,0.0,987.817546,0.0,0.0,0.0,0.0
26,27.0,719019051.0,0.0,1516.73554,0.0,0.0,0.0,0.0
27,28.0,1014805338.0,0.0,1084.158883,0.0,0.0,0.0,0.0
28,29.0,703901123.0,0.0,1417.393821,0.0,0.0,0.0,0.0
29,30.0,504162633.0,0.0,4825.834179,0.0,0.0,0.0,0.0
30,31.0,625670321.0,0.0,517.039906,0.0,0.0,0.0,0.0
31,32.0,804776398.0,0.0,500.174919,0.0,0.0,0.0,0.0
32,33.0,804404227.0,0.0,2257.378323,0.0,0.0,0.0,0.0
33,34.0,1508241924.0,0.0,1200.482713,0.0,0.0,0.0,0.0
34,35.0,1023502168.0,0.0,1690.738772,0.0,0.0,0.0,0.0
35,36.0,1344526.0,0.0,1398.647756,0.0,0.0,0.0,0.0
36,37.0,1597557.0,0.0,1476.839992,0.0,0.0,0.0,0.0
37,38.0,1423718175.0,0.0,1074.507178,0.0,0.0,0.0,0.0
38,39.0,1937574.0,0.0,1530.849148,0.0,0.0,0.0,0.0
39,40.0,1607406499.0,0.0,1508.329799,0.0,0.0,0.0,0.0
40,41.0,519285718.0,0.0,2215.107854,0.0,0.0,0.0,0.0
41,42.0,1404296.0,0.0,4687.984408,0.0,0.0,0.0,0.0
42,43.0,509595224.0,0.0,447.175943,0.0,0.0,0.0,0.0
43,44.0,619856013.0,0.0,436.354123,0.0,0.0,0.0,0.0
44,45.0,904799404.0,0.0,733.316044,0.0,0.0,0.0,0.0
45,46.0,704058321.0,0.0,4932.953826,0.0,0.0,0.0,0.0
46,47.0,1607243011.0,0.0,494.705895,0.0,0.0,0.0,0.0
47,48.0,620023913.0,0.0,455.840236,0.0,0.0,0.0,0.0
48,49.0,715965108.0,0.0,2252.431522,0.0,0.0,0.0,0.0
49,50.0,403203118.0,0.0,4050.347399,0.0,0.0,0.0,0.0
50,51.0,2009192831.0,0.0,494.166321,0.0,0.0,0.0,0.0
51,52.0,821132557.0,0.0,451.543538,0.0,0.0,0.0,0.0
52,53.0,3045707.0,0.0,1169.45921,0.0,0.0,0.0,0.0
53,54.0,1306693805.0,0.0,1081.835962,0.0,0.0,0.0,0.0
54,55.0,1120844378.0,0.0,1562.655843,0.0,0.0,0.0,0.0
55,56.0,1201991.0,0.0,1397.540892,0.0,0.0,0.0,0.0
56,57.0,1675997.0,0.0,2215.900071,0.0,0.0,0.0,0.0
57,58.0,520041659.0,0.0,1062.855121,0.0,0.0,0.0,0.0
58,59.0,804349645.0,0.0,1432.163886,0.0,0.0,0.0,0.0
59,60.0,804305393.0,0.0,1109.117624,0.0,0.0,0.0,0.0
60,61.0,811444787.0,0.0,2698.802816,0.0,0.0,0.0,0.0
61,62.0,1724091377.0,0.0,4373.416131,0.0,0.0,0.0,0.0
62,63.0,804439501.0,0.0,434.357092,0.0,0.0,0.0,0.0
63,64.0,503519673.0,0.0,444.760918,0.0,0.0,0.0,0.0
64,65.0,704315431.0,0.0,1960.12436,0.0,0.0,0.0,0.0
65,66.0,525953294.0,0.0,4658.548993,0.0,0.0,0.0,0.0
66,67.0,806093631.0,0.0,487.8234,0.0,0.0,0.0,0.0
67,68.0,402815053.0,0.0,451.29548,0.0,0.0,0.0,0.0
68,69.0,603548952.0,0.0,711.808691,0.0,0.0,0.0,0.0
69,70.0,1825135959.0,0.0,939.639561,0.0,0.0,0.0,0.0
70,71.0,1882341.0,0.0,1515.990295,0.0,0.0,0.0,0.0
71,72.0,503524248.0,0.0,1541.984184,0.0,0.0,0.0,0.0
72,73.0,621044055.0,0.0,1506.546936,0.0,0.0,0.0,0.0
73,74.0,1756950.0,0.0,2235.636639,0.0,0.0,0.0,0.0
74,75.0,1015731426.0,0.0,1510.833318,0.0,0.0,0.0,0.0
75,76.0,1122462880.0,0.0,1234.051917,0.0,0.0,0.0,0.0
76,77.0,4922068.0,0.0,1369.024788,0.0,0.0,0.0,0.0
77,78.0,1005081703.0,0.0,927.276463,0.0,0.0,0.0,0.0
78,79.0,1226726351.0,0.0,1553.84755,0.0,0.0,0.0,0.0
79,80.0,1640813.0,0.0,1087.140482,0.0,0.0,0.0,0.0
80,81.0,503066232.0,0.0,1307.228826,0.0,0.0,0.0,0.0
81,82.0,620385371.0,0.0,5282.473055,0.0,0.0,0.0,0.0
82,83.0,2611177051.0,0.0,479.561383,0.0,0.0,0.0,0.0
83,84.0,503100493.0,0.0,420.608424,0.0,0.0,0.0,0.0
84,85.0,3313759059.0,0.0,1228.986392,0.0,0.0,0.0,0.0
85,86.0,4738566649.0,0.0,4123.654939,0.0,0.0,0.0,0.0
86,87.0,12784362173.0,0.0,505.448401,0.0,0.0,0.0,0.0
87,88.0,503229526.0,0.0,411.90522,0.0,0.0,0.0,0.0
88,89.0,804549863.0,0.0,1728.815112,0.0,0.0,0.0,0.0
89,90.0,4938793694.0,0.0,4628.58188,0.0,0.0,0.0,0.0
90,91.0,12971727102.0,0.0,468.308918,0.0,0.0,0.0,0.0
91,92.0,503216008.0,0.0,480.630345,0.0,0.0,0.0,0.0
92,93.0,3223014766.0,0.0,1767.734028,0.0,0.0,0.0,0.0
93,94.0,5050067807.0,0.0,4701.769551,0.0,0.0,0.0,0.0
94,95.0,15791211910.0,0.0,461.21239,0.0,0.0,0.0,0.0
95,96.0,2911774279.0,0.0,441.645539,0.0,0.0,0.0,0.0
96,97.0,315359742.0,0.0,1409.383991,0.0,0.0,0.0,0.0
97,98.0,7771471282.0,0.0,1026.196787,0.0,0.0,0.0,0.0
98,99.0,12989936860.0,0.0,3308.273766,0.0,0.0,0.0,0.0
99,100.0,202260288.0,0.0,1242.899933,0.0,0.0,0.0,0.0
100,101.0,603441939.0,0.0,3971.421191,0.0,0.0,0.0,0.0
101,102.0,5050485787.0,0.0,5617.568916,0.0,0.0,0.0,0.0
102,103.0,12976073226.0,0.0,13427.167015,0.0,0.0,0.0,0.0
103,104.0,302399079.0,0.0,1202.882697,0.0,0.0,0.0,0.0
104,105.0,3515764894.0,0.0,1487.69012,0.0,0.0,0.0,0.0
105,106.0,5051233727.0,0.0,5661.540305,0.0,0.0,0.0,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
