,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,402.517289,399.0,885.063388,482.546099,410.6330847190675
1,2.0,502.571829,399.0,1183.748093,681.176264,0.0
2,3.0,205.452429,399.0,723.343336,517.890907,0.0
3,4.0,302.141359,400.0,710.774906,408.63354699999996,0.0
4,5.0,583.24142,400.0,804.865367,221.62394700000004,0.0
5,6.0,604.207702,400.0,1101.77924,497.57153800000003,0.0
6,7.0,409.109511,400.0,1252.214847,843.105336,0.0
7,8.0,101.723383,400.0,806.251334,704.527951,0.0
8,9.0,202.048401,401.0,1536.00053,1333.952129,0.0
9,10.0,201.797584,401.0,835.074932,633.277348,0.0
10,11.0,204.411056,401.0,1014.932874,810.5218179999999,0.0
11,12.0,101.483028,401.0,801.110448,699.62742,0.0
12,13.0,102.535051,401.0,766.719451,664.1844000000001,0.0
13,14.0,302.803732,402.0,930.711539,627.907807,0.0
14,15.0,302.46948,402.0,1105.332606,802.863126,0.0
15,16.0,101.82823,402.0,1228.821941,1126.9937109999998,0.0
16,17.0,243.392648,402.0,757.475844,514.083196,0.0
17,18.0,308.798176,402.0,817.680533,508.88235699999996,0.0
18,19.0,511.734665,403.0,1213.466219,701.731554,0.0
19,20.0,303.786298,403.0,867.666867,563.880569,0.0
20,21.0,201.972744,403.0,1369.638918,1167.6661740000002,0.0
21,22.0,402.715953,403.0,1171.204308,768.4883550000001,0.0
22,23.0,1.702276,403.0,473.846726,472.14445,0.0
23,24.0,511.558604,404.0,1241.501955,729.9433509999999,0.0
24,25.0,101.447193,404.0,841.389305,739.9421120000001,0.0
25,26.0,309.082724,404.0,837.191201,528.108477,0.0
26,27.0,402.272571,404.0,1453.692038,1051.419467,0.0
27,28.0,202.338259,404.0,828.763094,626.424835,0.0
28,29.0,250.240646,405.0,907.123642,656.882996,0.0
29,30.0,303.596759,405.0,1130.977943,827.3811840000001,0.0
30,31.0,1.631515,405.0,1150.403484,1148.771969,0.0
31,32.0,302.316914,405.0,1011.503079,709.186165,0.0
32,33.0,201.695003,405.0,957.084121,755.3891179999999,0.0
33,34.0,105.827166,406.0,674.838171,569.011005,0.0
34,35.0,304.310131,406.0,1516.461979,1212.151848,0.0
35,36.0,103.14884,406.0,760.101214,656.952374,0.0
36,37.0,101.423628,406.0,920.337661,818.914033,0.0
37,38.0,101.900014,406.0,821.672929,719.772915,0.0
38,39.0,213.168868,407.0,1402.130347,1188.961479,0.0
39,40.0,202.574245,407.0,747.807236,545.232991,0.0
40,41.0,345.735623,407.0,641.358205,295.622582,0.0
41,42.0,620.512998,407.0,1190.50976,569.9967619999999,0.0
42,43.0,403.16308,407.0,986.702012,583.5389319999999,0.0
43,44.0,403.764875,408.0,949.29049,545.525615,0.0
44,45.0,302.534989,408.0,1401.471625,1098.936636,0.0
45,46.0,210.703746,408.0,714.109037,503.4052909999999,0.0
46,47.0,404.134361,408.0,1051.890897,647.756536,0.0
47,48.0,508.078709,408.0,1090.850861,582.7721519999999,0.0
48,49.0,402.80426,409.0,1188.919578,786.115318,0.0
49,50.0,201.618232,409.0,867.940637,666.322405,0.0
50,51.0,201.921982,409.0,928.030344,726.1083619999999,0.0
51,52.0,206.398865,409.0,962.543191,756.144326,0.0
52,53.0,227.640816,409.0,620.014866,392.37405,0.0
53,54.0,503.313459,410.0,1638.901892,1135.5884330000001,0.0
54,55.0,201.928585,410.0,632.465746,430.53716099999997,0.0
55,56.0,502.624067,410.0,1247.918868,745.294801,0.0
56,57.0,202.373994,410.0,1066.523982,864.1499879999999,0.0
57,58.0,203.538722,410.0,824.833088,621.294366,0.0
58,59.0,402.577244,411.0,1130.804332,728.2270879999999,0.0
59,60.0,303.222333,411.0,1026.244104,723.0217710000002,0.0
60,61.0,201.895809,411.0,931.029122,729.133313,0.0
61,62.0,102.13178,411.0,569.854196,467.722416,0.0
62,63.0,402.582053,411.0,1537.516302,1134.934249,0.0
63,64.0,301.942777,412.0,926.581236,624.638459,0.0
64,65.0,305.509022,412.0,787.743274,482.234252,0.0
65,66.0,502.729781,412.0,1139.016462,636.286681,0.0
66,67.0,306.797769,412.0,1097.518659,790.72089,0.0
67,68.0,202.761791,412.0,904.932412,702.170621,0.0
68,69.0,308.491288,413.0,870.292975,561.8016869999999,0.0
69,70.0,402.390188,413.0,846.800767,444.4105789999999,0.0
70,71.0,402.749405,413.0,1135.69482,732.9454149999999,0.0
71,72.0,119.322375,413.0,1047.141887,927.819512,0.0
72,73.0,201.791242,413.0,931.137118,729.345876,0.0
73,74.0,302.106115,414.0,942.817533,640.7114180000001,0.0
74,75.0,304.626393,414.0,1262.162395,957.536002,0.0
75,76.0,101.73087,414.0,802.129197,700.398327,0.0
76,77.0,280.944964,414.0,2508.799378,2227.8544140000004,0.0
77,78.0,5.039923,415.0,374.96234,369.922417,0.0
78,79.0,1.340041,415.0,496.283483,494.943442,0.0
79,80.0,202.027271,415.0,658.663174,456.635903,0.0
80,81.0,402.24417,415.0,792.682196,390.438026,0.0
