,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,5.441826,200.0,288.535065,283.093239,209.44478671377848
1,2.0,1.729794,200.0,484.031195,482.301401,0.0
2,3.0,110.34766,200.0,595.095232,484.747572,0.0
3,4.0,203.343491,200.0,713.5767,510.233209,0.0
4,5.0,212.042246,200.0,580.593727,368.55148099999997,0.0
5,6.0,202.709455,201.0,488.886093,286.176638,0.0
6,7.0,302.75204,201.0,1313.108879,1010.3568389999998,0.0
7,8.0,105.444811,201.0,878.954613,773.509802,0.0
8,9.0,203.080734,201.0,1135.394654,932.3139199999999,0.0
9,10.0,304.721299,201.0,1389.373085,1084.651786,0.0
10,11.0,208.59649,202.0,541.954017,333.357527,0.0
11,12.0,296.57696,202.0,2401.021908,2104.4449480000003,0.0
12,13.0,1.551619,202.0,563.295801,561.744182,0.0
13,14.0,4.497581,202.0,165.594371,161.09679,0.0
14,15.0,0.780547,202.0,164.426549,163.64600199999998,0.0
15,16.0,1.78265,202.0,1063.292728,1061.5100779999998,0.0
16,17.0,201.839869,203.0,701.948808,500.10893899999996,0.0
17,18.0,102.079113,203.0,1150.200052,1048.120939,0.0
18,19.0,202.117927,203.0,782.790095,580.6721679999999,0.0
19,20.0,204.705741,203.0,1130.139006,925.4332650000001,0.0
20,21.0,308.81873,203.0,742.897579,434.07884899999993,0.0
21,22.0,219.544247,204.0,1324.189711,1104.645464,0.0
22,23.0,103.901568,204.0,907.254801,803.353233,0.0
23,24.0,202.343094,204.0,1292.455127,1090.1120329999999,0.0
24,25.0,201.97012,204.0,631.759057,429.788937,0.0
25,26.0,203.245657,204.0,915.549847,712.3041900000001,0.0
26,27.0,202.040721,205.0,1188.289973,986.249252,0.0
27,28.0,309.10509,205.0,905.571333,596.466243,0.0
28,29.0,163.044254,205.0,2262.842307,2099.798053,0.0
29,30.0,1.831787,205.0,75.820112,73.98832499999999,0.0
30,31.0,102.459135,206.0,841.807956,739.348821,0.0
31,32.0,202.632085,206.0,888.871132,686.239047,0.0
32,33.0,202.001897,206.0,1405.01677,1203.0148729999999,0.0
33,34.0,303.172055,206.0,542.513703,239.34164799999996,0.0
34,35.0,202.765443,206.0,925.131162,722.365719,0.0
35,36.0,202.278318,207.0,1269.640263,1067.361945,0.0
36,37.0,403.246177,207.0,652.180674,248.93449699999996,0.0
37,38.0,201.91341,207.0,1457.262861,1255.349451,0.0
38,39.0,202.208608,207.0,660.413829,458.20522099999994,0.0
39,40.0,117.907738,207.0,1056.019113,938.1113750000001,0.0
40,41.0,201.891258,208.0,1165.530963,963.6397049999999,0.0
41,42.0,201.934875,208.0,690.637959,488.703084,0.0
42,43.0,203.179983,208.0,1209.23738,1006.057397,0.0
43,44.0,129.117758,208.0,1017.448269,888.330511,0.0
44,45.0,1.616634,209.0,2278.533969,2276.917335,0.0
45,46.0,312.996648,209.0,75.979442,-237.017206,0.0
46,47.0,302.918141,209.0,334.788408,31.870267000000013,0.0
47,48.0,202.183103,209.0,1146.552613,944.3695100000001,0.0
48,49.0,202.156375,209.0,951.52761,749.371235,0.0
49,50.0,503.344623,210.0,1294.358017,791.0133940000001,0.0
50,51.0,202.149678,210.0,514.310056,312.16037800000004,0.0
51,52.0,402.793376,210.0,1525.995262,1123.2018859999998,0.0
52,53.0,104.690295,210.0,483.714496,379.024201,0.0
53,54.0,1.50504,211.0,1579.350495,1577.845455,0.0
54,55.0,302.425692,211.0,903.286147,600.860455,0.0
55,56.0,206.115196,211.0,923.555902,717.440706,0.0
56,57.0,202.252531,211.0,762.411722,560.1591910000001,0.0
57,58.0,207.721856,211.0,1369.959986,1162.2381300000002,0.0
58,59.0,220.057396,212.0,632.278547,412.22115099999996,0.0
59,60.0,1.862807,212.0,1318.95736,1317.0945530000001,0.0
60,61.0,101.823785,212.0,2478.702775,2376.87899,0.0
61,62.0,206.791801,212.0,274.691891,67.90009,0.0
62,63.0,303.483448,213.0,209.489423,-93.99402500000002,0.0
63,64.0,106.195557,213.0,1258.311943,1152.116386,0.0
64,65.0,209.55793,213.0,539.907435,330.34950499999997,0.0
65,66.0,402.373913,213.0,1034.232085,631.8581720000001,0.0
66,67.0,203.172464,213.0,1198.410933,995.2384690000001,0.0
67,68.0,101.811533,214.0,555.312312,453.500779,0.0
68,69.0,203.674139,214.0,1591.510839,1387.8367,0.0
69,70.0,2.089041,214.0,737.939559,735.8505180000001,0.0
70,71.0,111.728046,214.0,1205.10069,1093.372644,0.0
71,72.0,308.629117,214.0,734.275699,425.646582,0.0
72,73.0,302.638703,215.0,1204.427101,901.7883979999999,0.0
73,74.0,305.086245,215.0,1198.839694,893.753449,0.0
74,75.0,1.873175,215.0,626.945542,625.0723670000001,0.0
75,76.0,207.069828,216.0,870.888874,663.819046,0.0
76,77.0,206.626204,216.0,2406.669805,2200.043601,0.0
77,78.0,202.549399,216.0,91.3735,-111.17589899999999,0.0
78,79.0,103.835299,216.0,793.483532,689.648233,0.0
79,80.0,201.885663,216.0,638.087089,436.20142599999997,0.0
80,81.0,305.671672,217.0,1353.96516,1048.293488,0.0
