,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,16.882074,1398.0,2582.353496,2565.471422,397.8735444378156
1,2.0,1.843513,1399.0,2932.286973,2930.4434600000004,0.0
2,3.0,215.116374,1399.0,3610.907883,3395.7915089999997,0.0
3,4.0,404.981228,1400.0,3796.395225,3391.413997,0.0
4,5.0,413.572708,1401.0,4073.332656,3659.759948,0.0
5,6.0,105.470083,1402.0,3349.310728,3243.8406449999998,0.0
6,7.0,402.383434,1402.0,3907.74185,3505.358416,0.0
7,8.0,313.906255,1403.0,3566.56848,3252.662225,0.0
8,9.0,507.231444,1404.0,4105.870386,3598.6389419999996,0.0
9,10.0,402.799282,1404.0,3866.088028,3463.288746,0.0
10,11.0,403.686249,1405.0,3743.978071,3340.291822,0.0
11,12.0,311.308993,1406.0,3654.710228,3343.401235,0.0
12,13.0,303.247654,1406.0,3679.469983,3376.222329,0.0
13,14.0,513.133955,1407.0,4026.195829,3513.061874,0.0
14,15.0,365.762322,1408.0,3003.47084,2637.708518,0.0
15,16.0,1204.586578,1408.0,4534.50402,3329.9174420000004,0.0
16,17.0,502.982765,1409.0,4082.978126,3579.9953610000002,0.0
17,18.0,202.072823,1410.0,3733.883774,3531.810951,0.0
18,19.0,308.074807,1410.0,3352.053774,3043.978967,0.0
19,20.0,708.513302,1411.0,4247.42967,3538.9163680000006,0.0
20,21.0,101.702019,1412.0,3856.06371,3754.361691,0.0
21,22.0,105.350365,1413.0,0.0,0.0,0.0
