,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,602.997137,1398.0,4304.340697,3701.34356,385.6334221985248
1,2.0,209.349656,1399.0,3425.81357,3216.463914,0.0
2,3.0,704.727835,1399.0,4129.334433,3424.606598,0.0
3,4.0,302.406394,1400.0,3597.609845,3295.203451,0.0
4,5.0,505.587156,1401.0,3990.432996,3484.84584,0.0
5,6.0,306.02937,1402.0,3602.460254,3296.4308840000003,0.0
6,7.0,302.137085,1402.0,3881.196466,3579.059381,0.0
7,8.0,226.680086,1403.0,4437.819395,4211.139309,0.0
8,9.0,3.713903,1404.0,3249.913773,3246.1998700000004,0.0
9,10.0,306.667445,1404.0,3521.781016,3215.113571,0.0
10,11.0,603.24635,1405.0,3603.288118,3000.041768,0.0
11,12.0,713.602997,1406.0,4060.377737,3346.77474,0.0
12,13.0,410.569421,1406.0,4029.923137,3619.353716,0.0
13,14.0,207.102793,1407.0,3869.346416,3662.243623,0.0
14,15.0,202.461707,1408.0,3780.861144,3578.399437,0.0
15,16.0,205.196744,1408.0,3540.125102,3334.928358,0.0
16,17.0,507.48101,1409.0,4091.669304,3584.188294,0.0
17,18.0,302.108138,1410.0,3698.682302,3396.574164,0.0
18,19.0,402.447708,1410.0,3835.535155,3433.087447,0.0
19,20.0,303.736834,1411.0,3888.188061,3584.451227,0.0
20,21.0,5.184383,1412.0,3633.294014,3628.1096310000003,0.0
21,22.0,305.495878,1413.0,0.0,0.0,0.0
