,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,909.232165,1398.0,2549.647337,1640.415172,719.6338477959888
1,2.0,101.22185,1399.0,1726.749791,1625.527941,0.0
2,3.0,205.979852,1399.0,2093.03065,1887.0507980000002,0.0
3,4.0,39.868287,1400.0,1609.837984,1569.969697,0.0
4,5.0,504.65869,1401.0,2167.51511,1662.8564199999998,0.0
5,6.0,101.264722,1402.0,1595.355536,1494.0908140000001,0.0
6,7.0,101.701298,1402.0,1383.378299,1281.677001,0.0
7,8.0,782.760942,1403.0,1697.651708,914.8907660000001,0.0
8,9.0,1204.323339,1404.0,2785.166834,1580.843495,0.0
9,10.0,301.78828,1404.0,2052.47919,1750.69091,0.0
10,11.0,101.501054,1405.0,1852.735316,1751.234262,0.0
11,12.0,2.1146,1406.0,1773.85611,1771.7415099999998,0.0
12,13.0,201.728032,1406.0,1989.853836,1788.125804,0.0
13,14.0,110.806253,1407.0,1810.376442,1699.570189,0.0
14,15.0,307.572317,1408.0,1966.750972,1659.1786550000002,0.0
15,16.0,242.024912,1408.0,1303.056478,1061.0315659999999,0.0
16,17.0,804.787164,1409.0,2586.538431,1781.751267,0.0
17,18.0,1.102728,1410.0,1578.910046,1577.807318,0.0
18,19.0,419.118573,1410.0,1993.20232,1574.0837470000001,0.0
19,20.0,401.87517,1411.0,2048.163803,1646.288633,0.0
20,21.0,305.406248,1412.0,2067.114375,1761.708127,0.0
21,22.0,201.552616,1413.0,2070.683967,1869.131351,0.0
22,23.0,218.811209,1413.0,1706.329253,1487.5180440000001,0.0
23,24.0,331.875409,1414.0,1299.688196,967.8127870000001,0.0
24,25.0,1103.984723,1415.0,2871.620902,1767.636179,0.0
25,26.0,1.489894,1415.0,1722.891264,1721.40137,0.0
26,27.0,306.37076,1416.0,2073.044252,1766.6734920000001,0.0
27,28.0,101.382999,1417.0,1934.607205,1833.224206,0.0
28,29.0,6.652589,1417.0,1817.491638,1810.839049,0.0
29,30.0,101.170443,1418.0,1775.682806,1674.512363,0.0
30,31.0,101.254671,1419.0,1818.998517,1717.743846,0.0
31,32.0,144.460797,1419.0,1285.749292,1141.288495,0.0
32,33.0,803.067839,1420.0,2484.201871,1681.1340320000002,0.0
33,34.0,301.872647,1421.0,2076.492282,1774.6196350000002,0.0
34,35.0,101.275848,1422.0,1837.249665,1735.973817,0.0
35,36.0,307.328604,1422.0,1882.379945,1575.0513409999999,0.0
36,37.0,404.18034,1423.0,2111.452756,1707.2724160000002,0.0
37,38.0,101.306343,1424.0,1765.167745,1663.861402,0.0
38,39.0,301.849178,1424.0,1994.919325,1693.0701470000001,0.0
39,40.0,364.875959,1425.0,4269.032447,3904.1564879999996,0.0
40,41.0,4.282734,1426.0,1010.464308,1006.181574,0.0
