,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,910294014.0,0.0,4048.105994,0.0,355.36333181200655,0.0,3.9959103061066665
1,2.0,809546353.0,0.0,4302.939175,0.0,0.0,0.0,0.0
2,3.0,503326164.0,0.0,4083.442951,0.0,0.0,0.0,0.0
3,4.0,209349494.0,0.0,3514.134685,0.0,0.0,0.0,0.0
4,5.0,505950902.0,0.0,4035.812788,0.0,0.0,0.0,0.0
5,6.0,280699340.0,0.0,5436.57639,0.0,0.0,0.0,0.0
6,7.0,1772978.0,0.0,2471.373452,0.0,0.0,0.0,0.0
7,8.0,21472819.0,0.0,3171.409181,0.0,0.0,0.0,0.0
8,9.0,602882742.0,0.0,3776.673788,0.0,0.0,0.0,0.0
9,10.0,605781332.0,0.0,4182.609858,0.0,0.0,0.0,0.0
10,11.0,204547327.0,0.0,3483.183707,0.0,0.0,0.0,0.0
11,12.0,502670954.0,0.0,4114.131468,0.0,0.0,0.0,0.0
12,13.0,336999595.0,0.0,3987.667661,0.0,0.0,0.0,0.0
13,14.0,201914271.0,0.0,3641.244016,0.0,0.0,0.0,0.0
14,15.0,304226713.0,0.0,3819.130019,0.0,0.0,0.0,0.0
15,16.0,416373784.0,0.0,4030.07578,0.0,0.0,0.0,0.0
16,17.0,402664152.0,0.0,3977.88053,0.0,0.0,0.0,0.0
17,18.0,302290857.0,0.0,3974.175464,0.0,0.0,0.0,0.0
18,19.0,105122404.0,0.0,3668.082417,0.0,0.0,0.0,0.0
19,20.0,307407703.0,0.0,3818.142983,0.0,0.0,0.0,0.0
20,21.0,402618721.0,0.0,3837.004171,0.0,0.0,0.0,0.0
21,22.0,482490871.0,0.0,2911.977844,0.0,0.0,0.0,0.0
22,23.0,2016973286.0,0.0,5750.611894,0.0,0.0,0.0,0.0
23,24.0,406385004.0,0.0,4137.395212,0.0,0.0,0.0,0.0
24,25.0,408553692.0,0.0,4224.852886,0.0,0.0,0.0,0.0
25,26.0,202656723.0,0.0,3925.963319,0.0,0.0,0.0,0.0
26,27.0,402685777.0,0.0,3837.363555,0.0,0.0,0.0,0.0
27,28.0,703015369.0,0.0,4096.756982,0.0,0.0,0.0,0.0
28,29.0,405498590.0,0.0,4078.700013,0.0,0.0,0.0,0.0
29,30.0,412911094.0,0.0,4083.076664,0.0,0.0,0.0,0.0
30,31.0,410443955.0,0.0,4079.779101,0.0,0.0,0.0,0.0
31,32.0,304640277.0,0.0,3961.779558,0.0,0.0,0.0,0.0
32,33.0,406671044.0,0.0,4156.703612,0.0,0.0,0.0,0.0
33,34.0,107510608.0,0.0,3471.980703,0.0,0.0,0.0,0.0
34,35.0,607873968.0,0.0,4354.901689,0.0,0.0,0.0,0.0
35,36.0,101874609.0,0.0,3703.472097,0.0,0.0,0.0,0.0
36,37.0,202536013.0,0.0,3416.882984,0.0,0.0,0.0,0.0
37,38.0,612486605.0,0.0,3172.606281,0.0,0.0,0.0,0.0
38,39.0,1504727649.0,0.0,5134.33249,0.0,0.0,0.0,0.0
39,40.0,502528128.0,0.0,4048.113481,0.0,0.0,0.0,0.0
40,41.0,402576549.0,0.0,4085.895208,0.0,0.0,0.0,0.0
41,42.0,302343020.0,0.0,4083.903485,0.0,0.0,0.0,0.0
42,43.0,213831286.0,0.0,3771.790517,0.0,0.0,0.0,0.0
43,44.0,402456146.0,0.0,4168.033678,0.0,0.0,0.0,0.0
44,45.0,602956730.0,0.0,4169.504918,0.0,0.0,0.0,0.0
45,46.0,502762635.0,0.0,4321.398253,0.0,0.0,0.0,0.0
46,47.0,209087903.0,0.0,3860.362007,0.0,0.0,0.0,0.0
47,48.0,108323252.0,0.0,3923.132097,0.0,0.0,0.0,0.0
48,49.0,302342516.0,0.0,4197.274732,0.0,0.0,0.0,0.0
49,50.0,208337366.0,0.0,3806.455766,0.0,0.0,0.0,0.0
50,51.0,301888705.0,0.0,3567.377133,0.0,0.0,0.0,0.0
51,52.0,806993037.0,0.0,4476.895176,0.0,0.0,0.0,0.0
52,53.0,313212337.0,0.0,4003.996968,0.0,0.0,0.0,0.0
53,54.0,267417934.0,0.0,4835.679874,0.0,0.0,0.0,0.0
54,55.0,1887545.0,0.0,3347.859978,0.0,0.0,0.0,0.0
55,56.0,1793996.0,0.0,3369.089403,0.0,0.0,0.0,0.0
56,57.0,604590068.0,0.0,4048.82492,0.0,0.0,0.0,0.0
57,58.0,606865534.0,0.0,4371.599258,0.0,0.0,0.0,0.0
58,59.0,303001741.0,0.0,3731.693355,0.0,0.0,0.0,0.0
59,60.0,502917574.0,0.0,4302.661931,0.0,0.0,0.0,0.0
60,61.0,201955927.0,0.0,3934.099248,0.0,0.0,0.0,0.0
61,62.0,603055424.0,0.0,4420.19171,0.0,0.0,0.0,0.0
62,63.0,302443327.0,0.0,3648.638215,0.0,0.0,0.0,0.0
63,64.0,606437094.0,0.0,4286.84364,0.0,0.0,0.0,0.0
64,65.0,809875199.0,0.0,5585.637794,0.0,0.0,0.0,0.0
65,66.0,103037281.0,0.0,3585.719735,0.0,0.0,0.0,0.0
66,67.0,502777752.0,0.0,3909.785805,0.0,0.0,0.0,0.0
67,68.0,402500460.0,0.0,4074.846227,0.0,0.0,0.0,0.0
68,69.0,510315643.0,0.0,4000.66187,0.0,0.0,0.0,0.0
69,70.0,416793132.0,0.0,2998.162295,0.0,0.0,0.0,0.0
70,71.0,1513980385.0,0.0,5446.163534,0.0,0.0,0.0,0.0
71,72.0,103530325.0,0.0,4035.887269,0.0,0.0,0.0,0.0
72,73.0,19157958.0,0.0,3457.549255,0.0,0.0,0.0,0.0
73,74.0,607441412.0,0.0,4205.654492,0.0,0.0,0.0,0.0
74,75.0,402437512.0,0.0,3738.956369,0.0,0.0,0.0,0.0
75,76.0,803289900.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
