,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,1993.064507,799.0,6136.256914,4143.192407,347.4227346700456
1,2.0,1.889353,799.0,926.108773,924.21942,0.0
2,3.0,1.747433,800.0,1696.474627,1694.727194,0.0
3,4.0,106.62609,800.0,1810.071556,1703.4454660000001,0.0
4,5.0,402.419976,801.0,2065.744744,1663.324768,0.0
5,6.0,202.264489,801.0,2406.052766,2203.7882769999997,0.0
6,7.0,313.346772,801.0,2172.818647,1859.4718750000002,0.0
7,8.0,105.929069,802.0,2294.323507,2188.3944380000003,0.0
8,9.0,308.91173,802.0,2015.541903,1706.630173,0.0
9,10.0,411.139681,803.0,2066.911389,1655.7717079999998,0.0
10,11.0,211.91542,803.0,2245.126927,2033.2115069999998,0.0
11,12.0,403.826278,803.0,1978.742925,1574.916647,0.0
12,13.0,102.038699,804.0,2368.580589,2266.54189,0.0
13,14.0,502.688759,804.0,1881.340738,1378.6519790000002,0.0
14,15.0,221.953795,805.0,2444.742884,2222.789089,0.0
15,16.0,506.488581,805.0,1821.764085,1315.275504,0.0
16,17.0,1.878926,806.0,4763.17819,4761.299263999999,0.0
17,18.0,29.400063,806.0,991.519646,962.1195829999999,0.0
18,19.0,202.237958,807.0,1429.970763,1227.732805,0.0
19,20.0,502.648763,807.0,1879.829378,1377.180615,0.0
20,21.0,402.830377,807.0,2037.46362,1634.633243,0.0
21,22.0,112.13382,808.0,2304.549029,2192.415209,0.0
22,23.0,202.052595,808.0,2410.015758,2207.963163,0.0
23,24.0,402.722284,809.0,2127.700484,1724.9782,0.0
24,25.0,202.169251,809.0,1970.043387,1767.874136,0.0
25,26.0,113.689951,809.0,2522.913704,2409.223753,0.0
26,27.0,206.965482,810.0,2229.726093,2022.7606110000002,0.0
27,28.0,303.93227,810.0,2179.261896,1875.329626,0.0
28,29.0,202.852696,810.0,2215.087566,2012.2348700000002,0.0
29,30.0,202.137809,811.0,2352.877407,2150.739598,0.0
30,31.0,290.034481,811.0,2253.512636,1963.4781549999998,0.0
31,32.0,9.966568,812.0,2079.454837,2069.4882690000004,0.0
32,33.0,66.809081,812.0,4488.433153,4421.624072,0.0
33,34.0,3.761715,812.0,649.920182,646.158467,0.0
34,35.0,102.117805,813.0,1987.92968,1885.8118749999999,0.0
