,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,1506.43393,799.0,3607.825095,2101.391165,359.73501687837006
1,2.0,108.428684,799.0,2000.024867,1891.596183,0.0
2,3.0,368.155703,799.0,1605.243006,1237.0873029999998,0.0
3,4.0,909.020813,800.0,2861.131168,1952.1103549999998,0.0
4,5.0,108.865199,800.0,2025.838781,1916.9735819999999,0.0
5,6.0,402.305358,801.0,2314.715379,1912.4100210000001,0.0
6,7.0,302.399966,801.0,2359.361073,2056.961107,0.0
7,8.0,202.612646,801.0,2301.138345,2098.525699,0.0
8,9.0,1.485931,802.0,1730.687728,1729.2017970000002,0.0
9,10.0,504.233495,802.0,2469.865793,1965.632298,0.0
10,11.0,202.223434,803.0,2273.780462,2071.557028,0.0
11,12.0,13.959186,803.0,2097.272041,2083.312855,0.0
12,13.0,7.841114,803.0,1924.016605,1916.175491,0.0
13,14.0,305.845588,804.0,2332.156621,2026.311033,0.0
14,15.0,101.637438,804.0,1798.869932,1697.232494,0.0
15,16.0,612.536993,805.0,2596.136381,1983.5993879999996,0.0
16,17.0,102.095661,805.0,1955.536125,1853.440464,0.0
17,18.0,123.673674,805.0,1985.01685,1861.3431759999999,0.0
18,19.0,416.246413,806.0,4645.317018,4229.070605,0.0
19,20.0,7.964917,807.0,644.062214,636.097297,0.0
20,21.0,101.736548,807.0,1821.091782,1719.3552339999999,0.0
21,22.0,202.425349,807.0,2073.656824,1871.231475,0.0
22,23.0,4.847664,808.0,2256.32351,2251.4758460000003,0.0
23,24.0,606.322941,808.0,1706.818811,1100.4958700000002,0.0
24,25.0,101.64176,809.0,2748.06707,2646.42531,0.0
25,26.0,305.002113,809.0,2015.332287,1710.330174,0.0
26,27.0,204.872225,809.0,2299.950346,2095.078121,0.0
27,28.0,503.318968,810.0,1928.806335,1425.487367,0.0
28,29.0,102.088479,810.0,2658.759795,2556.671316,0.0
29,30.0,306.540596,810.0,2177.079897,1870.539301,0.0
30,31.0,201.915429,811.0,2281.065014,2079.1495849999997,0.0
31,32.0,212.944251,811.0,2221.633395,2008.689144,0.0
32,33.0,207.786682,812.0,2222.194288,2014.4076060000002,0.0
33,34.0,316.595322,812.0,2216.869698,1900.2743759999998,0.0
34,35.0,903.728484,812.0,1678.53718,774.808696,0.0
35,36.0,210.153875,813.0,2800.170346,2590.016471,0.0
