,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,1315.945225,1198.0,4325.160382,3009.215157,391.95320498799845
1,2.0,305.847072,1199.0,3121.496716,2815.649644,0.0
2,3.0,303.445594,1199.0,3075.501504,2772.05591,0.0
3,4.0,376.732075,1200.0,2331.944713,1955.212638,0.0
4,5.0,1009.766691,1201.0,3782.633879,2772.867188,0.0
5,6.0,408.57231,1201.0,2845.541037,2436.968727,0.0
6,7.0,606.012059,1202.0,3592.20973,2986.197671,0.0
7,8.0,402.336868,1202.0,3224.382469,2822.0456010000003,0.0
8,9.0,314.462147,1203.0,3241.830625,2927.368478,0.0
9,10.0,213.960963,1204.0,3238.539007,3024.578044,0.0
10,11.0,109.712867,1204.0,3079.090419,2969.377552,0.0
11,12.0,115.123357,1205.0,3052.223655,2937.100298,0.0
12,13.0,304.627362,1205.0,3331.323816,3026.696454,0.0
13,14.0,102.859923,1206.0,2583.137025,2480.277102,0.0
14,15.0,614.229866,1207.0,3554.852639,2940.622773,0.0
15,16.0,113.330614,1207.0,2909.657014,2796.3264,0.0
16,17.0,407.226774,1208.0,3318.797188,2911.570414,0.0
17,18.0,207.775048,1208.0,3049.240891,2841.465843,0.0
18,19.0,301.968577,1209.0,2734.816001,2432.847424,0.0
19,20.0,536.381049,1209.0,5490.874563,4954.493514000001,0.0
20,21.0,18.279407,1210.0,1398.156582,1379.877175,0.0
21,22.0,5.579908,1211.0,2950.238753,2944.658845,0.0
22,23.0,213.868639,1211.0,3380.038769,3166.17013,0.0
23,24.0,101.599725,1212.0,3205.70798,3104.108255,0.0
24,25.0,201.924331,1212.0,3156.437236,2954.512905,0.0
25,26.0,103.425488,1213.0,0.0,0.0,0.0
