,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,46209711728.0,0.0,46838.427488,0.0,190.59415359418182,0.0,2.2036352746384615
1,2.0,502863744.0,0.0,1087.090697,0.0,0.0,0.0,0.0
2,3.0,5132263720.0,0.0,5672.73093,0.0,0.0,0.0,0.0
3,4.0,302859647.0,0.0,781.556675,0.0,0.0,0.0,0.0
4,5.0,532397138.0,0.0,3972.552548,0.0,0.0,0.0,0.0
5,6.0,2370983.0,0.0,368.691638,0.0,0.0,0.0,0.0
6,7.0,303483666.0,0.0,306.329018,0.0,0.0,0.0,0.0
7,8.0,543480.0,0.0,333.768151,0.0,0.0,0.0,0.0
8,9.0,403215914.0,0.0,630.312823,0.0,0.0,0.0,0.0
9,10.0,904862290.0,0.0,830.147911,0.0,0.0,0.0,0.0
10,11.0,503467029.0,0.0,1563.960642,0.0,0.0,0.0,0.0
11,12.0,504465566.0,0.0,967.108306,0.0,0.0,0.0,0.0
12,13.0,604123526.0,0.0,994.048199,0.0,0.0,0.0,0.0
13,14.0,503441140.0,0.0,1116.701264,0.0,0.0,0.0,0.0
14,15.0,604646578.0,0.0,1053.958697,0.0,0.0,0.0,0.0
15,16.0,503398668.0,0.0,1069.544921,0.0,0.0,0.0,0.0
16,17.0,603856699.0,0.0,1041.512678,0.0,0.0,0.0,0.0
17,18.0,5238683710.0,0.0,1056.204011,0.0,0.0,0.0,0.0
18,19.0,609286696.0,0.0,5773.113129,0.0,0.0,0.0,0.0
19,20.0,533536164.0,0.0,1290.405517,0.0,0.0,0.0,0.0
20,21.0,704351451.0,0.0,920.042131,0.0,0.0,0.0,0.0
21,22.0,804824569.0,0.0,1204.322556,0.0,0.0,0.0,0.0
22,23.0,302740928.0,0.0,1359.626156,0.0,0.0,0.0,0.0
23,24.0,704482139.0,0.0,796.747207,0.0,0.0,0.0,0.0
24,25.0,804356773.0,0.0,1397.608003,0.0,0.0,0.0,0.0
25,26.0,716203899.0,0.0,1481.869392,0.0,0.0,0.0,0.0
26,27.0,219185067.0,0.0,1421.489613,0.0,0.0,0.0,0.0
27,28.0,503361645.0,0.0,726.613788,0.0,0.0,0.0,0.0
28,29.0,603966089.0,0.0,1030.340923,0.0,0.0,0.0,0.0
29,30.0,604551749.0,0.0,1103.793673,0.0,0.0,0.0,0.0
30,31.0,402986981.0,0.0,1144.09177,0.0,0.0,0.0,0.0
31,32.0,522848728.0,0.0,925.104933,0.0,0.0,0.0,0.0
32,33.0,503362407.0,0.0,1036.86292,0.0,0.0,0.0,0.0
33,34.0,4752725761.0,0.0,1224.89809,0.0,0.0,0.0,0.0
34,35.0,503451278.0,0.0,5231.429612,0.0,0.0,0.0,0.0
35,36.0,539907240.0,0.0,1016.865056,0.0,0.0,0.0,0.0
36,37.0,905131522.0,0.0,884.660218,0.0,0.0,0.0,0.0
37,38.0,503591529.0,0.0,1374.603894,0.0,0.0,0.0,0.0
38,39.0,503550980.0,0.0,1002.012401,0.0,0.0,0.0,0.0
39,40.0,704338888.0,0.0,1090.696138,0.0,0.0,0.0,0.0
40,41.0,704472497.0,0.0,1206.460431,0.0,0.0,0.0,0.0
41,42.0,503411382.0,0.0,1434.529325,0.0,0.0,0.0,0.0
42,43.0,503396985.0,0.0,1024.541685,0.0,0.0,0.0,0.0
43,44.0,614450667.0,0.0,1021.253582,0.0,0.0,0.0,0.0
44,45.0,403298816.0,0.0,1175.304177,0.0,0.0,0.0,0.0
45,46.0,905247612.0,0.0,957.681006,0.0,0.0,0.0,0.0
46,47.0,403132417.0,0.0,1547.243695,0.0,0.0,0.0,0.0
47,48.0,616683121.0,0.0,920.074147,0.0,0.0,0.0,0.0
48,49.0,301519931.0,0.0,1303.448701,0.0,0.0,0.0,0.0
49,50.0,4630503882.0,0.0,968.907615,0.0,0.0,0.0,0.0
50,51.0,503850048.0,0.0,5145.159393,0.0,0.0,0.0,0.0
51,52.0,536289317.0,0.0,1002.670221,0.0,0.0,0.0,0.0
52,53.0,1696611.0,0.0,3918.476814,0.0,0.0,0.0,0.0
53,54.0,1874324.0,0.0,383.797648,0.0,0.0,0.0,0.0
