,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,604.589431,999.0,1762.288828,1157.6993969999999,702.8076736390542
1,2.0,129.406287,999.0,750.789185,621.382898,0.0
2,3.0,806.015797,999.0,2048.685555,1242.669758,0.0
3,4.0,202.078769,1000.0,1298.240664,1096.161895,0.0
4,5.0,404.282591,1000.0,1516.238785,1111.9561939999999,0.0
5,6.0,406.371103,1001.0,1640.454836,1234.083733,0.0
6,7.0,101.368989,1001.0,1066.823358,965.454369,0.0
7,8.0,301.866,1002.0,1547.863297,1245.9972970000001,0.0
8,9.0,201.685989,1002.0,1305.490458,1103.804469,0.0
9,10.0,246.582056,1003.0,888.273849,641.6917930000001,0.0
10,11.0,903.49779,1003.0,2241.042817,1337.5450270000001,0.0
11,12.0,1.350545,1004.0,1083.791994,1082.441449,0.0
12,13.0,402.519719,1004.0,1599.152888,1196.6331690000002,0.0
13,14.0,201.959989,1005.0,1272.732126,1070.7721370000002,0.0
14,15.0,402.560754,1005.0,1691.914635,1289.353881,0.0
15,16.0,304.599538,1006.0,1432.466276,1127.8667380000002,0.0
16,17.0,302.012676,1006.0,1277.939243,975.926567,0.0
17,18.0,254.224506,1007.0,966.867957,712.643451,0.0
18,19.0,903.33433,1007.0,2101.995391,1198.6610609999998,0.0
19,20.0,407.442206,1008.0,1520.966989,1113.524783,0.0
20,21.0,301.943278,1008.0,1545.058542,1243.115264,0.0
21,22.0,201.641873,1009.0,1550.75353,1349.111657,0.0
22,23.0,101.263806,1009.0,1385.324805,1284.060999,0.0
23,24.0,201.552589,1010.0,1309.127007,1107.5744180000002,0.0
24,25.0,511.157065,1010.0,1599.626943,1088.4698779999999,0.0
25,26.0,235.203875,1011.0,836.392791,601.188916,0.0
26,27.0,703.504625,1011.0,1913.483826,1209.9792009999999,0.0
27,28.0,301.691271,1012.0,1615.564168,1313.8728970000002,0.0
28,29.0,207.992694,1012.0,1373.521368,1165.528674,0.0
29,30.0,201.979068,1013.0,1410.187291,1208.2082229999999,0.0
30,31.0,0.931912,1013.0,1337.973376,1337.041464,0.0
31,32.0,101.398264,1014.0,1183.687773,1082.2895090000002,0.0
32,33.0,201.482428,1014.0,1439.923285,1238.440857,0.0
33,34.0,271.378519,1015.0,1227.136585,955.758066,0.0
34,35.0,602.454211,1015.0,1709.851803,1107.397592,0.0
35,36.0,302.100285,1016.0,1477.831894,1175.731609,0.0
36,37.0,101.928592,1016.0,1351.203893,1249.2753010000001,0.0
37,38.0,201.922222,1017.0,1369.561765,1167.639543,0.0
38,39.0,402.871215,1017.0,1751.789937,1348.918722,0.0
39,40.0,1.036495,1018.0,1293.416719,1292.380224,0.0
40,41.0,202.601701,1018.0,1249.323636,1046.721935,0.0
41,42.0,257.46702,1019.0,966.091473,708.6244529999999,0.0
42,43.0,605.300681,1019.0,1790.175607,1184.874926,0.0
43,44.0,305.965488,1020.0,1461.932377,1155.966889,0.0
44,45.0,201.753116,1020.0,1479.937201,1278.1840849999999,0.0
45,46.0,1.091051,1021.0,1001.76539,1000.674339,0.0
46,47.0,401.891018,1021.0,1572.205027,1170.314009,0.0
47,48.0,403.293263,1022.0,1512.847943,1109.55468,0.0
48,49.0,402.277534,1022.0,1656.304022,1254.026488,0.0
49,50.0,241.237735,1023.0,3958.563371,3717.325636,0.0
50,51.0,1.409415,1024.0,534.227186,532.817771,0.0
51,52.0,1.375696,1024.0,547.299796,545.9241000000001,0.0
52,53.0,1.599586,1025.0,1097.345709,1095.746123,0.0
53,54.0,402.611424,1025.0,1011.254877,608.6434529999999,0.0
54,55.0,402.327011,1026.0,1647.692319,1245.365308,0.0
