,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,606999096.0,0.0,2985.984691,0.0,358.5682468880129,0.0,2.8446467551226418
1,2.0,610037183.0,0.0,2904.529497,0.0,0.0,0.0,0.0
2,3.0,302202628.0,0.0,2744.165203,0.0,0.0,0.0,0.0
3,4.0,302142315.0,0.0,2998.014645,0.0,0.0,0.0,0.0
4,5.0,101766357.0,0.0,2546.430381,0.0,0.0,0.0,0.0
5,6.0,302704625.0,0.0,2800.129051,0.0,0.0,0.0,0.0
6,7.0,181684638.0,0.0,1560.211964,0.0,0.0,0.0,0.0
7,8.0,1516176235.0,0.0,3926.426558,0.0,0.0,0.0,0.0
8,9.0,103373150.0,0.0,2668.090906,0.0,0.0,0.0,0.0
9,10.0,302244145.0,0.0,2654.890998,0.0,0.0,0.0,0.0
10,11.0,302850760.0,0.0,3142.044189,0.0,0.0,0.0,0.0
11,12.0,1865262.0,0.0,2253.872591,0.0,0.0,0.0,0.0
12,13.0,101607027.0,0.0,2469.698688,0.0,0.0,0.0,0.0
13,14.0,402480475.0,0.0,2895.801353,0.0,0.0,0.0,0.0
14,15.0,102035649.0,0.0,2287.931848,0.0,0.0,0.0,0.0
15,16.0,504835193.0,0.0,2916.991862,0.0,0.0,0.0,0.0
16,17.0,405402909.0,0.0,2648.943635,0.0,0.0,0.0,0.0
17,18.0,511829084.0,0.0,2948.928493,0.0,0.0,0.0,0.0
18,19.0,502572023.0,0.0,2679.431432,0.0,0.0,0.0,0.0
19,20.0,402721176.0,0.0,2890.869273,0.0,0.0,0.0,0.0
20,21.0,201817855.0,0.0,2881.326748,0.0,0.0,0.0,0.0
21,22.0,3458184.0,0.0,2650.136864,0.0,0.0,0.0,0.0
22,23.0,276481482.0,0.0,1922.678536,0.0,0.0,0.0,0.0
23,24.0,1104175407.0,0.0,3558.060889,0.0,0.0,0.0,0.0
24,25.0,403935359.0,0.0,2928.944498,0.0,0.0,0.0,0.0
25,26.0,201896119.0,0.0,3015.602891,0.0,0.0,0.0,0.0
26,27.0,103578926.0,0.0,2225.763471,0.0,0.0,0.0,0.0
27,28.0,706237488.0,0.0,3156.59384,0.0,0.0,0.0,0.0
28,29.0,102945707.0,0.0,2415.47386,0.0,0.0,0.0,0.0
29,30.0,503087682.0,0.0,2819.226889,0.0,0.0,0.0,0.0
30,31.0,603777502.0,0.0,3523.753682,0.0,0.0,0.0,0.0
31,32.0,202229085.0,0.0,2410.208964,0.0,0.0,0.0,0.0
32,33.0,502565788.0,0.0,2972.934837,0.0,0.0,0.0,0.0
33,34.0,302147439.0,0.0,2768.837238,0.0,0.0,0.0,0.0
34,35.0,302303672.0,0.0,2330.59193,0.0,0.0,0.0,0.0
35,36.0,806645768.0,0.0,3337.826478,0.0,0.0,0.0,0.0
36,37.0,210446615.0,0.0,2907.064922,0.0,0.0,0.0,0.0
37,38.0,106556393.0,0.0,2761.916978,0.0,0.0,0.0,0.0
38,39.0,166444762.0,0.0,1349.167092,0.0,0.0,0.0,0.0
39,40.0,1610056181.0,0.0,4167.877921,0.0,0.0,0.0,0.0
40,41.0,4378315.0,0.0,2427.931093,0.0,0.0,0.0,0.0
41,42.0,623685595.0,0.0,3293.953491,0.0,0.0,0.0,0.0
42,43.0,104798794.0,0.0,2589.224059,0.0,0.0,0.0,0.0
43,44.0,302417630.0,0.0,2462.426078,0.0,0.0,0.0,0.0
44,45.0,604836561.0,0.0,2633.137875,0.0,0.0,0.0,0.0
45,46.0,803239861.0,0.0,3371.794897,0.0,0.0,0.0,0.0
46,47.0,201952063.0,0.0,2910.781033,0.0,0.0,0.0,0.0
47,48.0,102743324.0,0.0,2369.079041,0.0,0.0,0.0,0.0
48,49.0,502865698.0,0.0,2857.912182,0.0,0.0,0.0,0.0
49,50.0,502653000.0,0.0,3073.462896,0.0,0.0,0.0,0.0
50,51.0,316611059.0,0.0,3033.138516,0.0,0.0,0.0,0.0
51,52.0,1927622.0,0.0,2806.767002,0.0,0.0,0.0,0.0
52,53.0,204514142.0,0.0,2915.284648,0.0,0.0,0.0,0.0
53,54.0,111221645.0,0.0,2579.211251,0.0,0.0,0.0,0.0
54,55.0,313073676.0,0.0,1840.732944,0.0,0.0,0.0,0.0
55,56.0,1407192304.0,0.0,3666.871453,0.0,0.0,0.0,0.0
56,57.0,504263487.0,0.0,3139.526813,0.0,0.0,0.0,0.0
57,58.0,201981628.0,0.0,2935.513173,0.0,0.0,0.0,0.0
58,59.0,205879810.0,0.0,2995.055747,0.0,0.0,0.0,0.0
59,60.0,101913486.0,0.0,3085.644527,0.0,0.0,0.0,0.0
60,61.0,24446553.0,0.0,2896.051064,0.0,0.0,0.0,0.0
61,62.0,105238030.0,0.0,2700.883626,0.0,0.0,0.0,0.0
62,63.0,101574348.0,0.0,2577.14338,0.0,0.0,0.0,0.0
63,64.0,402291399.0,0.0,2868.926729,0.0,0.0,0.0,0.0
64,65.0,402604286.0,0.0,3166.980419,0.0,0.0,0.0,0.0
65,66.0,104438703.0,0.0,2625.638262,0.0,0.0,0.0,0.0
66,67.0,514731048.0,0.0,2944.490336,0.0,0.0,0.0,0.0
67,68.0,412886717.0,0.0,2879.26729,0.0,0.0,0.0,0.0
68,69.0,302173361.0,0.0,2981.757806,0.0,0.0,0.0,0.0
69,70.0,104069321.0,0.0,2734.913199,0.0,0.0,0.0,0.0
70,71.0,184828880.0,0.0,2173.640006,0.0,0.0,0.0,0.0
71,72.0,1009522064.0,0.0,3561.383085,0.0,0.0,0.0,0.0
72,73.0,202115366.0,0.0,2959.40052,0.0,0.0,0.0,0.0
73,74.0,2872013.0,0.0,2606.136164,0.0,0.0,0.0,0.0
74,75.0,402246188.0,0.0,2834.179261,0.0,0.0,0.0,0.0
