,Height,ConTime,BlockNum,TotalTime,NonConTime,Throughput,Overhead,Latency
27,28.0,904226776.0,28.0,2722319883.0,1818093107.0,0.0,0.0,0.0
28,29.0,836621204.0,29.0,1835763062.0,999141858.0,0.0,0.0,0.0
29,30.0,1506396868.0,30.0,3121997726.0,1615600858.0,0.0,0.0,0.0
30,31.0,1107563341.0,31.0,2703927661.0,1596364320.0,0.0,0.0,0.0
31,32.0,1105796896.0,32.0,2732616191.0,1626819295.0,0.0,0.0,0.0
32,33.0,1543065339.0,33.0,5575690355.0,4032625016.0,0.0,0.0,0.0
33,34.0,1104661.0,34.0,1680267151.0,1679162490.0,0.0,0.0,0.0
34,35.0,1522002.0,35.0,1716229629.0,1714707627.0,0.0,0.0,0.0
35,36.0,402625709.0,36.0,2188654783.0,1786029074.0,0.0,0.0,0.0
36,37.0,736497422.0,37.0,1727890184.0,991392762.0,0.0,0.0,0.0
37,38.0,1506581345.0,38.0,3124584697.0,1618003352.0,0.0,0.0,0.0
38,39.0,14904779639.0,39.0,18945601697.0,4040822058.0,0.0,0.0,0.0
39,40.0,1337935167.0,41.0,959458592.0,-378476575.0,0.0,0.0,0.0
40,41.0,201858689.0,43.0,5381906840.0,5180048151.0,0.0,0.0,0.0
41,42.0,904253739.0,44.0,885979067.0,-18274672.0,0.0,0.0,0.0
42,43.0,1162544059.0,45.0,1709733533.0,547189474.0,0.0,0.0,0.0
43,44.0,1807644736.0,46.0,2594325705.0,786680969.0,0.0,0.0,0.0
44,45.0,2811297889.0,47.0,2141562447.0,-669735442.0,0.0,0.0,0.0
45,46.0,1205185155.0,48.0,3451351338.0,2246166183.0,0.0,0.0,0.0
46,47.0,836591518.0,49.0,4437932828.0,3601341310.0,0.0,0.0,0.0
47,48.0,1406102778.0,50.0,2991714996.0,1585612218.0,0.0,0.0,0.0
48,49.0,1205721787.0,51.0,1863773624.0,658051837.0,0.0,0.0,0.0
49,50.0,2510894065.0,52.0,3084556936.0,573662871.0,0.0,0.0,0.0
50,51.0,836667028.0,53.0,2791086879.0,1954419851.0,0.0,0.0,0.0
51,52.0,2420765808.0,54.0,4200844101.0,1780078293.0,0.0,0.0,0.0
52,53.0,1004787651.0,55.0,1860325448.0,855537797.0,0.0,0.0,0.0
53,54.0,2521472529.0,56.0,4067690134.0,1546217605.0,0.0,0.0,0.0
54,55.0,736801838.0,57.0,2587848669.0,1851046831.0,0.0,0.0,0.0
55,56.0,1146626.0,58.0,4146458873.0,4145312247.0,0.0,0.0,0.0
56,57.0,703639527.0,59.0,4826929223.0,4123289696.0,0.0,0.0,0.0
57,58.0,904657028.0,60.0,1868782017.0,964124989.0,0.0,0.0,0.0
58,59.0,2844534192.0,61.0,2372477177.0,-472057015.0,0.0,0.0,0.0
59,60.0,1606672847.0,62.0,2588588633.0,981915786.0,0.0,0.0,0.0
60,61.0,1908085334.0,63.0,3866317202.0,1958231868.0,0.0,0.0,0.0
61,62.0,1506480659.0,64.0,3243652541.0,1737171882.0,0.0,0.0,0.0
62,63.0,937868899.0,65.0,3536132365.0,2598263466.0,0.0,0.0,0.0
63,64.0,1031579.0,66.0,3155747418.0,3154715839.0,0.0,0.0,0.0
64,65.0,1908287438.0,67.0,4905626203.0,2997338765.0,0.0,0.0,0.0
65,66.0,1707392125.0,68.0,1509317699.0,-198074426.0,0.0,0.0,0.0
66,67.0,936687408.0,69.0,3428089982.0,2491402574.0,0.0,0.0,0.0
67,68.0,1378782.0,70.0,3355843600.0,3354464818.0,0.0,0.0,0.0
68,69.0,1606922709.0,71.0,4988672249.0,3381749540.0,0.0,0.0,0.0
69,70.0,14267392798.0,72.0,1665127631.0,-12602265167.0,0.0,0.0,0.0
70,71.0,835930087.0,73.0,3276917394.0,2440987307.0,0.0,0.0,0.0
71,72.0,5667058909.0,74.0,16073374503.0,10406315594.0,0.0,0.0,0.0
72,73.0,1035428.0,75.0,1550564949.0,1549529521.0,0.0,0.0,0.0
73,74.0,1706627666.0,76.0,9407961921.0,7701334255.0,0.0,0.0,0.0
74,75.0,838406977.0,77.0,1782435290.0,944028313.0,0.0,0.0,0.0
75,76.0,1156115.0,78.0,3337624891.0,3336468776.0,0.0,0.0,0.0
76,77.0,1412762379.0,79.0,4569498353.0,3156735974.0,0.0,0.0,0.0
77,78.0,2410174040.0,80.0,1600201413.0,-809972627.0,0.0,0.0,0.0
78,79.0,4662634743.0,81.0,3100302921.0,-1562331822.0,0.0,0.0,0.0
79,80.0,321984234.0,82.0,4062048972.0,3740064738.0,0.0,0.0,0.0
80,81.0,1707716274.0,83.0,5878721442.0,4171005168.0,0.0,0.0,0.0
81,82.0,1623974914.0,84.0,1983861737.0,359886823.0,0.0,0.0,0.0
82,83.0,837679271.0,85.0,3379108411.0,2541429140.0,0.0,0.0,0.0
83,84.0,2009226548.0,86.0,3400625162.0,1391398614.0,0.0,0.0,0.0
84,85.0,1105428891.0,87.0,1479078151.0,373649260.0,0.0,0.0,0.0
85,86.0,3413261357.0,88.0,3681608852.0,268347495.0,0.0,0.0,0.0
86,87.0,3755128473.0,89.0,2752033157.0,-1003095316.0,0.0,0.0,0.0
87,88.0,1174939.0,90.0,5257475428.0,5256300489.0,0.0,0.0,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
