,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,913.918412,399.0,1484.023997,570.105585,336.81573423234136
1,2.0,514.469595,399.0,1516.775825,1002.3062299999999,0.0
2,3.0,205.932402,399.0,854.813279,648.8808769999999,0.0
3,4.0,302.5596,400.0,1072.328147,769.7685469999999,0.0
4,5.0,245.917905,400.0,510.938205,265.0203,0.0
5,6.0,907.462608,400.0,1809.657838,902.19523,0.0
6,7.0,103.064254,400.0,801.798438,698.734184,0.0
7,8.0,502.919811,400.0,1346.377028,843.4572170000001,0.0
8,9.0,201.974259,401.0,787.02809,585.0538310000001,0.0
9,10.0,503.421121,401.0,1248.02479,744.6036689999999,0.0
10,11.0,411.520813,401.0,1224.638347,813.1175340000001,0.0
11,12.0,433.088036,401.0,1284.113582,851.025546,0.0
12,13.0,212.172291,401.0,1065.151429,852.979138,0.0
13,14.0,302.713692,402.0,1276.491032,973.7773399999999,0.0
14,15.0,203.17056,402.0,949.286058,746.115498,0.0
15,16.0,408.501023,402.0,1354.423791,945.9227679999999,0.0
16,17.0,112.536065,402.0,1101.424008,988.887943,0.0
17,18.0,218.606119,402.0,1132.051931,913.4458119999999,0.0
18,19.0,418.259615,403.0,1314.836522,896.5769070000001,0.0
19,20.0,303.944232,403.0,1138.623584,834.6793519999999,0.0
20,21.0,244.536882,403.0,584.674227,340.137345,0.0
21,22.0,908.031099,403.0,1715.183773,807.1526739999999,0.0
22,23.0,202.02066,403.0,810.602938,608.582278,0.0
23,24.0,610.232717,404.0,1575.456672,965.223955,0.0
24,25.0,225.523626,404.0,1020.161928,794.638302,0.0
25,26.0,202.439683,404.0,890.744937,688.3052540000001,0.0
26,27.0,402.641951,404.0,1079.460926,676.8189749999999,0.0
27,28.0,402.686795,404.0,1310.964521,908.277726,0.0
28,29.0,104.264231,405.0,1117.287014,1013.022783,0.0
29,30.0,202.069946,405.0,880.41412,678.3441740000001,0.0
30,31.0,402.81436,405.0,1446.250158,1043.435798,0.0
31,32.0,103.29118,405.0,991.335179,888.043999,0.0
32,33.0,202.105876,405.0,1198.831704,996.725828,0.0
33,34.0,106.618053,406.0,962.878014,856.259961,0.0
34,35.0,202.507082,406.0,934.794504,732.287422,0.0
35,36.0,302.239342,406.0,1097.933734,795.6943919999999,0.0
36,37.0,169.076089,406.0,3590.173955,3421.097866,0.0
37,38.0,1.83222,407.0,428.030076,426.197856,0.0
38,39.0,0.434476,407.0,631.726452,631.291976,0.0
39,40.0,81.881535,407.0,264.096204,182.21466900000001,0.0
40,41.0,102.838889,407.0,881.718115,778.879226,0.0
41,42.0,202.235306,407.0,1100.294784,898.0594779999999,0.0
42,43.0,3.346908,408.0,1207.12603,1203.779122,0.0
43,44.0,702.844462,408.0,454.584668,-248.259794,0.0
44,45.0,7.469359,408.0,1730.603105,1723.133746,0.0
45,46.0,302.210593,408.0,847.816327,545.605734,0.0
46,47.0,302.554368,408.0,1286.297353,983.7429849999999,0.0
47,48.0,402.443778,409.0,1022.83797,620.394192,0.0
48,49.0,205.945709,409.0,1388.492974,1182.547265,0.0
49,50.0,202.289465,409.0,1252.802772,1050.513307,0.0
50,51.0,305.967712,409.0,951.868064,645.900352,0.0
51,52.0,326.054793,409.0,1006.878975,680.824182,0.0
52,53.0,1.989377,410.0,3691.754176,3689.764799,0.0
53,54.0,101.866302,410.0,232.808708,130.942406,0.0
54,55.0,209.199072,410.0,583.526729,374.32765700000004,0.0
55,56.0,201.975042,411.0,430.775093,228.80005100000002,0.0
56,57.0,101.852147,411.0,981.591759,879.7396120000001,0.0
57,58.0,402.294752,411.0,1304.342903,902.048151,0.0
58,59.0,436.408461,411.0,1165.836674,729.4282129999999,0.0
59,60.0,201.948204,411.0,985.09752,783.149316,0.0
60,61.0,428.37444,412.0,1307.306433,878.9319929999999,0.0
61,62.0,305.373525,412.0,1376.043885,1070.67036,0.0
62,63.0,1.513408,412.0,962.282146,960.768738,0.0
63,64.0,504.983391,412.0,1264.37345,759.3900590000001,0.0
64,65.0,222.159515,412.0,1424.168309,1202.0087939999999,0.0
65,66.0,241.397598,413.0,705.731791,464.334193,0.0
66,67.0,1.217709,413.0,1431.953923,1430.736214,0.0
67,68.0,6.580439,413.0,1144.325659,1137.74522,0.0
