,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,1.819633,399.0,263.461032,261.641399,352.84961487664015
1,2.0,201.794854,399.0,711.455892,509.66103799999996,0.0
2,3.0,513.303693,400.0,636.42264,123.11894700000005,0.0
3,4.0,602.836422,400.0,1053.758373,450.9219509999999,0.0
4,5.0,101.6611,400.0,1621.059013,1519.397913,0.0
5,6.0,104.708081,400.0,1068.805543,964.097462,0.0
6,7.0,103.062712,400.0,1077.316926,974.2542139999999,0.0
7,8.0,201.786666,401.0,985.79149,784.004824,0.0
8,9.0,217.904786,401.0,1135.378764,917.473978,0.0
9,10.0,102.325198,401.0,1188.21092,1085.885722,0.0
10,11.0,228.903775,401.0,1128.171469,899.2676939999999,0.0
11,12.0,101.884545,401.0,1164.865103,1062.9805580000002,0.0
12,13.0,481.743429,402.0,838.045202,356.301773,0.0
13,14.0,703.10222,402.0,972.001659,268.89943900000003,0.0
14,15.0,1.493769,402.0,1710.666916,1709.173147,0.0
15,16.0,302.536591,402.0,848.289086,545.752495,0.0
16,17.0,202.303728,402.0,1265.963409,1063.6596809999999,0.0
17,18.0,312.049168,403.0,1178.020186,865.971018,0.0
18,19.0,402.613844,403.0,1230.991518,828.3776740000001,0.0
19,20.0,101.843518,403.0,1407.81142,1305.967902,0.0
20,21.0,102.264942,403.0,1120.119316,1017.854374,0.0
21,22.0,402.43958,403.0,804.020386,401.58080600000005,0.0
22,23.0,311.153006,404.0,1283.475492,972.322486,0.0
23,24.0,304.379649,404.0,1144.009905,839.6302559999999,0.0
24,25.0,102.032979,404.0,1325.094226,1223.0612469999999,0.0
25,26.0,202.065652,404.0,953.513827,751.448175,0.0
26,27.0,1.965604,404.0,1208.852226,1206.886622,0.0
27,28.0,603.058323,405.0,431.494043,-171.56428,0.0
28,29.0,153.511567,405.0,1607.710164,1454.198597,0.0
29,30.0,1.845298,405.0,3506.631365,3504.786067,0.0
30,31.0,0.413336,405.0,252.682108,252.268772,0.0
31,32.0,25.321101,406.0,430.933075,405.611974,0.0
32,33.0,302.04992,406.0,491.631994,189.58207400000003,0.0
33,34.0,3.099182,406.0,756.914094,753.8149119999999,0.0
34,35.0,407.489678,406.0,1289.762557,882.272879,0.0
35,36.0,402.255137,406.0,616.529344,214.27420700000005,0.0
36,37.0,4.494834,407.0,1206.857132,1202.362298,0.0
37,38.0,510.076714,407.0,1374.185601,864.1088869999999,0.0
38,39.0,1.792131,407.0,724.772953,722.980822,0.0
39,40.0,403.377436,407.0,1555.600698,1152.223262,0.0
40,41.0,208.781259,407.0,794.168864,585.387605,0.0
41,42.0,1.828555,408.0,1413.672775,1411.84422,0.0
42,43.0,202.689969,408.0,1287.076541,1084.386572,0.0
43,44.0,414.215817,408.0,877.956592,463.740775,0.0
44,45.0,603.025772,408.0,832.294048,229.26827600000001,0.0
45,46.0,502.849714,408.0,927.153707,424.30399300000005,0.0
46,47.0,202.028819,409.0,1417.273813,1215.2449940000001,0.0
47,48.0,605.584774,409.0,1366.81555,761.230776,0.0
48,49.0,101.51346,409.0,867.228894,765.715434,0.0
49,50.0,506.534549,409.0,1691.347308,1184.8127590000001,0.0
50,51.0,311.71201,409.0,716.607109,404.895099,0.0
51,52.0,402.619776,410.0,1206.18146,803.561684,0.0
52,53.0,106.809258,410.0,1022.185897,915.376639,0.0
53,54.0,502.600692,410.0,1471.754796,969.154104,0.0
54,55.0,104.563614,410.0,809.333972,704.770358,0.0
55,56.0,221.477166,410.0,1580.801837,1359.3246709999999,0.0
56,57.0,202.356692,411.0,1090.805111,888.4484189999998,0.0
57,58.0,204.320733,411.0,1245.540665,1041.219932,0.0
58,59.0,302.019901,411.0,1059.212325,757.192424,0.0
59,60.0,233.381168,411.0,1189.005179,955.624011,0.0
60,61.0,101.953117,412.0,1320.219925,1218.266808,0.0
61,62.0,0.410282,412.0,3723.95577,3723.545488,0.0
62,63.0,6.105632,412.0,364.403191,358.297559,0.0
63,64.0,314.404896,412.0,661.825065,347.420169,0.0
64,65.0,101.630385,412.0,259.450213,157.81982800000003,0.0
65,66.0,302.155597,413.0,751.919458,449.76386099999996,0.0
66,67.0,306.058594,413.0,1414.145899,1108.087305,0.0
67,68.0,704.551247,413.0,909.896175,205.34492799999998,0.0
68,69.0,402.229771,413.0,1172.30154,770.0717689999999,0.0
