,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,2833.496302,1798.0,7232.625899,4399.129596999999,394.4723207167288
1,2.0,609.154072,1799.0,5063.858939,4454.7048669999995,0.0
2,3.0,406.997618,1799.0,4563.51668,4156.519061999999,0.0
3,4.0,502.883922,1800.0,5219.81616,4716.932238,0.0
4,5.0,5.892143,1801.0,4369.969455,4364.077312,0.0
5,6.0,306.638959,1802.0,4396.968375,4090.3294160000005,0.0
6,7.0,748.949524,1803.0,5171.090359,4422.140835,0.0
7,8.0,307.932302,1804.0,4749.173544,4441.241242,0.0
8,9.0,302.694132,1805.0,4266.905578,3964.211446,0.0
9,10.0,804.471417,1806.0,5281.253152,4476.7817350000005,0.0
10,11.0,404.975742,1807.0,4570.544068,4165.5683260000005,0.0
11,12.0,703.286917,1807.0,5253.233634,4549.946717,0.0
12,13.0,202.336753,1808.0,4897.139869,4694.803116,0.0
13,14.0,202.221903,1809.0,4588.894037,4386.672134,0.0
14,15.0,510.493041,1810.0,5186.111715,4675.618674,0.0
15,16.0,224.094953,1811.0,2966.21874,2742.123787,0.0
16,17.0,2106.014499,1812.0,0.0,0.0,0.0
