,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,1817.776181,1798.0,5680.988536,3863.2123549999997,389.04951853607906
1,2.0,1104.07551,1799.0,5359.559605,4255.484095000001,0.0
2,3.0,636.150347,1799.0,4760.459218,4124.308871,0.0
3,4.0,560.751161,1800.0,3590.903552,3030.152391,0.0
4,5.0,1608.122502,1801.0,6122.810638,4514.688136,0.0
5,6.0,308.921142,1802.0,4566.895753,4257.974611,0.0
6,7.0,502.702675,1803.0,4776.996104,4274.293428999999,0.0
7,8.0,402.777435,1804.0,4650.313046,4247.535611,0.0
8,9.0,622.736296,1805.0,5108.07463,4485.338334,0.0
9,10.0,302.38388,1806.0,4830.41556,4528.03168,0.0
10,11.0,302.028542,1807.0,4657.315448,4355.286906,0.0
11,12.0,510.230759,1807.0,4807.816557,4297.585798,0.0
12,13.0,510.780717,1808.0,5123.979601,4613.198884,0.0
13,14.0,202.34231,1809.0,4756.04884,4553.70653,0.0
14,15.0,410.797436,1810.0,4631.539108,4220.741672,0.0
15,16.0,731.322228,1811.0,5437.310276,4705.988048,0.0
16,17.0,102.293617,1812.0,0.0,0.0,0.0
