,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,207511299.0,0.0,2600.552889,0.0,351.01254749968786,0.0,2.9058790270194175
1,2.0,603047453.0,0.0,3177.198326,0.0,0.0,0.0,0.0
2,3.0,210452840.0,0.0,2763.598702,0.0,0.0,0.0,0.0
3,4.0,11422802.0,0.0,2464.635857,0.0,0.0,0.0,0.0
4,5.0,502628120.0,0.0,3137.962755,0.0,0.0,0.0,0.0
5,6.0,1809254.0,0.0,2469.293242,0.0,0.0,0.0,0.0
6,7.0,302157050.0,0.0,3113.121568,0.0,0.0,0.0,0.0
7,8.0,5671207.0,0.0,2307.227998,0.0,0.0,0.0,0.0
8,9.0,353279525.0,0.0,5126.713164,0.0,0.0,0.0,0.0
9,10.0,6911671.0,0.0,1240.755291,0.0,0.0,0.0,0.0
10,11.0,8446703.0,0.0,2222.152333,0.0,0.0,0.0,0.0
11,12.0,101965421.0,0.0,2556.814035,0.0,0.0,0.0,0.0
12,13.0,402853904.0,0.0,3027.156637,0.0,0.0,0.0,0.0
13,14.0,302508067.0,0.0,2827.87502,0.0,0.0,0.0,0.0
14,15.0,202166724.0,0.0,2293.520978,0.0,0.0,0.0,0.0
15,16.0,602760890.0,0.0,3190.293894,0.0,0.0,0.0,0.0
16,17.0,302686968.0,0.0,2446.124932,0.0,0.0,0.0,0.0
17,18.0,706516745.0,0.0,2769.853907,0.0,0.0,0.0,0.0
18,19.0,708966339.0,0.0,3107.060539,0.0,0.0,0.0,0.0
19,20.0,402961472.0,0.0,3034.236741,0.0,0.0,0.0,0.0
20,21.0,101702984.0,0.0,2759.407484,0.0,0.0,0.0,0.0
21,22.0,105080711.0,0.0,2565.616975,0.0,0.0,0.0,0.0
22,23.0,402120043.0,0.0,2834.835379,0.0,0.0,0.0,0.0
23,24.0,402729009.0,0.0,2847.001224,0.0,0.0,0.0,0.0
24,25.0,309532907.0,0.0,5276.075493,0.0,0.0,0.0,0.0
25,26.0,6738840.0,0.0,2153.24659,0.0,0.0,0.0,0.0
26,27.0,205459408.0,0.0,1238.127416,0.0,0.0,0.0,0.0
27,28.0,206022604.0,0.0,2966.403608,0.0,0.0,0.0,0.0
28,29.0,104349564.0,0.0,2966.310418,0.0,0.0,0.0,0.0
29,30.0,104750675.0,0.0,2824.90483,0.0,0.0,0.0,0.0
30,31.0,402692601.0,0.0,3320.891903,0.0,0.0,0.0,0.0
31,32.0,813784300.0,0.0,2765.061094,0.0,0.0,0.0,0.0
32,33.0,202175936.0,0.0,3460.27812,0.0,0.0,0.0,0.0
33,34.0,703515814.0,0.0,2595.662475,0.0,0.0,0.0,0.0
34,35.0,203439202.0,0.0,3385.826017,0.0,0.0,0.0,0.0
35,36.0,302157725.0,0.0,2795.22695,0.0,0.0,0.0,0.0
