,nodeNum,nodeIndex,blocksize,TotalHeights,Throughput,Overhead,Latency
130,16.0,13.0,800.0,40.0,109.69527261364343,0.126107740066021,7.475253768575
131,16.0,14.0,800.0,40.0,109.76476660308245,0.12634175220610727,7.47052105495
132,16.0,15.0,800.0,40.0,109.69907451727991,0.13724721614721055,7.474994694425
133,16.0,16.0,800.0,40.0,110.08125092472437,0.16452206797942542,7.4490432577
134,16.0,2.0,1000.0,75.0,263.9112297843833,0.5571314554386312,3.864935951506667
135,16.0,5.0,1000.0,74.0,256.19801929292356,0.2869351935004469,3.9812954167837837
136,16.0,6.0,1000.0,74.0,257.51520099215816,0.31382855778790797,3.960931222972973
137,16.0,7.0,1000.0,74.0,256.6559218556318,0.31452828171494734,3.9741923452432433
138,16.0,8.0,1000.0,74.0,257.5360639159101,0.2801873503813968,3.960610349054054
139,16.0,9.0,1000.0,74.0,254.68964056453663,0.2840894389707419,4.004874315810811
140,16.0,10.0,1000.0,74.0,252.17591345864633,0.28784537138986,4.044795500135135
141,16.0,11.0,1000.0,74.0,252.321471685893,0.36334336576448434,4.042462154270271
142,16.0,12.0,1000.0,73.0,250.77126186985132,0.3774178022596222,4.067451718328767
143,16.0,13.0,1000.0,73.0,250.41856459177595,0.2924902835372229,4.073180443561643
144,16.0,14.0,1000.0,74.0,252.61869299868198,0.3031796752847806,4.037705950783784
145,16.0,15.0,1000.0,74.0,252.21704720515768,0.26939848335936684,4.044135839756756
146,16.0,16.0,1000.0,74.0,253.17703524344842,0.3014265987384675,4.028801423554055
147,16.0,2.0,1400.0,56.0,274.5293458525628,0.584908131707914,5.1724889213214285
148,16.0,3.0,1400.0,55.0,268.54914433283875,0.31165105263803433,5.287672777836364
149,16.0,5.0,1400.0,55.0,263.2044788956336,0.276618765530149,5.3950449702
150,16.0,6.0,1400.0,55.0,264.79871759296043,0.28466673780505347,5.362563734854546
151,16.0,7.0,1400.0,55.0,264.0653462252913,0.297924900447992,5.377456831418181
152,16.0,8.0,1400.0,55.0,262.3051332255058,0.29302181607391625,5.413542550763637
153,16.0,9.0,1400.0,55.0,261.7100461155333,0.272374080847303,5.425852087363636
