,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,301.752698,399.0,575.404845,273.652147,329.30048544074674
1,2.0,401.786894,399.0,798.922105,397.13521099999997,0.0
2,3.0,0.842204,399.0,448.041422,447.19921800000003,0.0
3,4.0,106.669803,400.0,2258.375022,2151.7052190000004,0.0
4,5.0,1806.321183,400.0,2079.223161,272.9019779999999,0.0
5,6.0,302.211251,400.0,573.615522,271.40427100000005,0.0
6,7.0,403.754555,400.0,3953.679558,3549.925003,0.0
7,8.0,106.795039,400.0,261.746018,154.950979,0.0
8,9.0,301.588813,401.0,577.260933,275.67212,0.0
9,10.0,201.385897,401.0,1760.158483,1558.772586,0.0
10,11.0,0.886071,401.0,280.314244,279.42817299999996,0.0
11,12.0,208.468382,401.0,2378.278611,2169.810229,0.0
12,13.0,0.879421,402.0,149.462074,148.582653,0.0
13,14.0,301.759521,402.0,1072.405925,770.6464040000001,0.0
14,15.0,206.63939,402.0,717.282263,510.64287299999995,0.0
15,16.0,0.82116,402.0,2366.464769,2365.643609,0.0
16,17.0,101.421203,402.0,502.006688,400.585485,0.0
17,18.0,404.673633,403.0,435.60846,30.934826999999984,0.0
18,19.0,109.981236,403.0,687.622355,577.641119,0.0
19,20.0,101.28168,403.0,2301.686901,2200.405221,0.0
20,21.0,0.851477,403.0,148.221419,147.369942,0.0
21,22.0,107.745679,404.0,489.751685,382.006006,0.0
22,23.0,1.085237,404.0,845.558619,844.473382,0.0
23,24.0,201.400077,404.0,2270.472564,2069.0724870000004,0.0
24,25.0,107.696383,404.0,149.003282,41.306899000000016,0.0
25,26.0,301.704007,405.0,2602.313475,2300.609468,0.0
26,27.0,102.050328,405.0,452.242914,350.192586,0.0
27,28.0,301.833207,405.0,290.294781,-11.538426000000015,0.0
28,29.0,107.338014,405.0,1266.773516,1159.435502,0.0
29,30.0,402.872022,405.0,1130.737492,727.86547,0.0
30,31.0,201.345174,406.0,1692.402878,1491.057704,0.0
31,32.0,201.761174,406.0,292.862147,91.10097299999998,0.0
32,33.0,106.74612,406.0,712.397775,605.651655,0.0
33,34.0,401.822142,406.0,1170.249343,768.427201,0.0
34,35.0,201.914891,406.0,1639.044037,1437.1291459999998,0.0
35,36.0,203.180586,407.0,300.94962,97.76903399999998,0.0
36,37.0,107.996285,407.0,1043.302723,935.3064380000001,0.0
37,38.0,1.131467,407.0,1777.237729,1776.106262,0.0
38,39.0,301.330433,407.0,484.461575,183.13114199999995,0.0
39,40.0,107.385479,408.0,2274.314581,2166.929102,0.0
40,41.0,301.544708,408.0,145.97721,-155.567498,0.0
41,42.0,301.839572,408.0,285.09765,-16.741921999999988,0.0
42,43.0,302.203254,408.0,5020.714865,4718.511611,0.0
43,44.0,308.031238,408.0,293.099693,-14.931544999999971,0.0
44,45.0,402.136895,409.0,591.065511,188.92861600000003,0.0
45,46.0,201.393584,409.0,1257.460227,1056.066643,0.0
46,47.0,201.209254,409.0,1181.797389,980.5881350000001,0.0
47,48.0,206.906738,409.0,486.025152,279.11841400000003,0.0
48,49.0,201.161248,409.0,1247.894287,1046.7330390000002,0.0
49,50.0,101.189493,410.0,1669.688548,1568.499055,0.0
50,51.0,502.359252,410.0,641.755808,139.39655599999998,0.0
51,52.0,106.479404,410.0,413.165582,306.686178,0.0
52,53.0,403.21268,410.0,1214.468317,811.2556370000001,0.0
53,54.0,202.093498,410.0,973.243661,771.150163,0.0
54,55.0,602.627139,411.0,1702.644757,1100.0176179999999,0.0
55,56.0,106.501827,411.0,281.793481,175.291654,0.0
56,57.0,2710.969025,411.0,1066.898143,-1644.070882,0.0
57,58.0,100.974433,411.0,1228.785746,1127.811313,0.0
58,59.0,307.77406,411.0,1004.9475,697.17344,0.0
59,60.0,106.79226,412.0,2271.723812,2164.931552,0.0
60,61.0,0.91095,412.0,3047.64929,3046.73834,0.0
61,62.0,301.766153,412.0,378.470496,76.70434300000005,0.0
62,63.0,108.480018,412.0,1217.21003,1108.730012,0.0
63,64.0,504.191945,413.0,2275.775045,1771.5830999999998,0.0
64,65.0,803.455844,413.0,148.686115,-654.769729,0.0
