,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,2110.013747,999.0,4755.311711,2645.2979640000003,360.90769343114937
1,2.0,202.035988,999.0,2548.287751,2346.2517629999998,0.0
2,3.0,301.766423,999.0,2660.898188,2359.131765,0.0
3,4.0,402.539136,1000.0,2938.757524,2536.2183880000002,0.0
4,5.0,2.364109,1000.0,1891.499316,1889.1352069999998,0.0
5,6.0,909.933426,1001.0,3372.613004,2462.6795779999998,0.0
6,7.0,202.35265,1001.0,2804.942779,2602.590129,0.0
7,8.0,101.675543,1002.0,2419.239199,2317.5636560000003,0.0
8,9.0,207.824914,1002.0,2613.004449,2405.179535,0.0
9,10.0,402.581184,1003.0,2924.246556,2521.665372,0.0
10,11.0,206.909623,1003.0,2759.106934,2552.197311,0.0
11,12.0,210.825001,1004.0,2490.962325,2280.137324,0.0
12,13.0,402.352965,1004.0,2987.482953,2585.129988,0.0
13,14.0,205.081992,1005.0,2636.010066,2430.928074,0.0
14,15.0,202.325379,1005.0,2867.803399,2665.47802,0.0
15,16.0,162.196447,1006.0,4708.998763,4546.802315999999,0.0
16,17.0,13.387741,1007.0,1359.409729,1346.021988,0.0
17,18.0,1.842569,1007.0,2092.788829,2090.94626,0.0
18,19.0,206.073712,1008.0,2569.813942,2363.7402300000003,0.0
19,20.0,1.826376,1008.0,2812.619933,2810.793557,0.0
20,21.0,203.073807,1009.0,2586.692717,2383.61891,0.0
21,22.0,502.884552,1009.0,2614.99753,2112.112978,0.0
22,23.0,218.553366,1010.0,3038.324918,2819.7715519999997,0.0
23,24.0,413.137344,1010.0,2700.424043,2287.286699,0.0
24,25.0,202.021294,1011.0,2909.372366,2707.351072,0.0
25,26.0,502.818888,1011.0,2568.131163,2065.312275,0.0
26,27.0,101.899096,1012.0,3084.407367,2982.5082709999997,0.0
27,28.0,316.003947,1012.0,2511.33044,2195.326493,0.0
28,29.0,408.08147,1013.0,2568.804731,2160.723261,0.0
