,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,1010684106.0,0.0,5351.143868,0.0,360.44165710651504,0.0,4.494486050820895
1,2.0,206245429.0,0.0,4216.407669,0.0,0.0,0.0,0.0
2,3.0,412929219.0,0.0,4412.381036,0.0,0.0,0.0,0.0
3,4.0,403037985.0,0.0,4326.991981,0.0,0.0,0.0,0.0
4,5.0,302325686.0,0.0,4405.506972,0.0,0.0,0.0,0.0
5,6.0,249830100.0,0.0,5088.487422,0.0,0.0,0.0,0.0
6,7.0,8769941.0,0.0,3867.222208,0.0,0.0,0.0,0.0
7,8.0,204198607.0,0.0,4279.691041,0.0,0.0,0.0,0.0
8,9.0,206411137.0,0.0,4326.641373,0.0,0.0,0.0,0.0
9,10.0,32922681.0,0.0,3946.848562,0.0,0.0,0.0,0.0
10,11.0,505443038.0,0.0,4601.658582,0.0,0.0,0.0,0.0
11,12.0,302386230.0,0.0,4250.724435,0.0,0.0,0.0,0.0
12,13.0,302289637.0,0.0,4455.100661,0.0,0.0,0.0,0.0
13,14.0,108843214.0,0.0,3998.635939,0.0,0.0,0.0,0.0
14,15.0,709848607.0,0.0,5157.590869,0.0,0.0,0.0,0.0
15,16.0,207206254.0,0.0,4083.711363,0.0,0.0,0.0,0.0
16,17.0,1009940847.0,0.0,4911.942006,0.0,0.0,0.0,0.0
17,18.0,619435992.0,0.0,4827.849023,0.0,0.0,0.0,0.0
18,19.0,302316036.0,0.0,5214.778163,0.0,0.0,0.0,0.0
19,20.0,106671216.0,0.0,4206.677922,0.0,0.0,0.0,0.0
20,21.0,306525582.0,0.0,4189.552655,0.0,0.0,0.0,0.0
21,22.0,601123185.0,0.0,3373.438283,0.0,0.0,0.0,0.0
22,23.0,1605392527.0,0.0,5462.579213,0.0,0.0,0.0,0.0
23,24.0,607133636.0,0.0,4743.374028,0.0,0.0,0.0,0.0
24,25.0,407759904.0,0.0,4591.64199,0.0,0.0,0.0,0.0
25,26.0,302315873.0,0.0,4533.496185,0.0,0.0,0.0,0.0
26,27.0,102729591.0,0.0,4258.31276,0.0,0.0,0.0,0.0
27,28.0,302102837.0,0.0,4279.008615,0.0,0.0,0.0,0.0
28,29.0,505977391.0,0.0,4799.355371,0.0,0.0,0.0,0.0
29,30.0,202099598.0,0.0,3780.604804,0.0,0.0,0.0,0.0
30,31.0,915317674.0,0.0,5194.391549,0.0,0.0,0.0,0.0
31,32.0,302209486.0,0.0,4374.277921,0.0,0.0,0.0,0.0
32,33.0,502821980.0,0.0,4146.822831,0.0,0.0,0.0,0.0
33,34.0,904635283.0,0.0,4876.852202,0.0,0.0,0.0,0.0
34,35.0,603138038.0,0.0,4540.896517,0.0,0.0,0.0,0.0
35,36.0,504141481.0,0.0,4473.790005,0.0,0.0,0.0,0.0
36,37.0,267938076.0,0.0,4429.439442,0.0,0.0,0.0,0.0
37,38.0,302344781.0,0.0,5564.533699,0.0,0.0,0.0,0.0
38,39.0,6285918.0,0.0,3094.322327,0.0,0.0,0.0,0.0
39,40.0,202100953.0,0.0,4432.931898,0.0,0.0,0.0,0.0
40,41.0,14655895.0,0.0,3852.437284,0.0,0.0,0.0,0.0
41,42.0,306086295.0,0.0,4284.32817,0.0,0.0,0.0,0.0
42,43.0,312302364.0,0.0,4000.572117,0.0,0.0,0.0,0.0
43,44.0,302377838.0,0.0,4372.328375,0.0,0.0,0.0,0.0
44,45.0,303844702.0,0.0,4240.885633,0.0,0.0,0.0,0.0
45,46.0,306551539.0,0.0,4262.174166,0.0,0.0,0.0,0.0
46,47.0,308344814.0,0.0,4162.815742,0.0,0.0,0.0,0.0
47,48.0,407686418.0,0.0,3895.631771,0.0,0.0,0.0,0.0
48,49.0,903480523.0,0.0,5120.863343,0.0,0.0,0.0,0.0
49,50.0,1668532.0,0.0,3380.290963,0.0,0.0,0.0,0.0
50,51.0,1004833846.0,0.0,5040.272825,0.0,0.0,0.0,0.0
51,52.0,5113854631.0,0.0,9003.205935,0.0,0.0,0.0,0.0
52,53.0,210154506.0,0.0,4247.66558,0.0,0.0,0.0,0.0
53,54.0,243920734.0,0.0,5070.52232,0.0,0.0,0.0,0.0
54,55.0,1758261.0,0.0,3673.907046,0.0,0.0,0.0,0.0
55,56.0,105156927.0,0.0,4091.622904,0.0,0.0,0.0,0.0
56,57.0,505539181.0,0.0,5643.46904,0.0,0.0,0.0,0.0
57,58.0,106662434.0,0.0,3829.666462,0.0,0.0,0.0,0.0
58,59.0,803220314.0,0.0,4592.902838,0.0,0.0,0.0,0.0
59,60.0,318033652.0,0.0,4163.007911,0.0,0.0,0.0,0.0
60,61.0,505176829.0,0.0,4781.490996,0.0,0.0,0.0,0.0
61,62.0,101780780.0,0.0,4118.186356,0.0,0.0,0.0,0.0
62,63.0,302127595.0,0.0,4336.23436,0.0,0.0,0.0,0.0
63,64.0,302424780.0,0.0,4428.027817,0.0,0.0,0.0,0.0
64,65.0,404598885.0,0.0,3845.974148,0.0,0.0,0.0,0.0
65,66.0,1104105907.0,0.0,5285.168562,0.0,0.0,0.0,0.0
66,67.0,202133190.0,0.0,4337.299351,0.0,0.0,0.0,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
