,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,811.27991,1798.0,3951.288841,3140.0089310000003,522.2305963634093
1,2.0,604.340293,1799.0,3886.629494,3282.2892009999996,0.0
2,3.0,302.4947,1799.0,3287.351696,2984.856996,0.0
3,4.0,490.7047,1800.0,5163.231183,4672.526483,0.0
4,5.0,44.630722,1801.0,3549.034789,3504.404067,0.0
5,6.0,18.250237,1802.0,2459.442958,2441.192721,0.0
6,7.0,1.723322,1803.0,3312.614657,3310.8913350000003,0.0
7,8.0,227.61869,1804.0,3378.169651,3150.5509610000004,0.0
8,9.0,407.556738,1805.0,3390.776933,2983.220195,0.0
9,10.0,708.741176,1806.0,3684.456393,2975.715217,0.0
10,11.0,402.172356,1807.0,3822.757008,3420.584652,0.0
11,12.0,220.415705,1807.0,3755.152009,3534.736304,0.0
12,13.0,101.393295,1808.0,3338.55619,3237.162895,0.0
13,14.0,301.864722,1809.0,3643.1684,3341.303678,0.0
14,15.0,404.932031,1810.0,3681.303002,3276.3709710000003,0.0
15,16.0,315.591402,1811.0,2782.935322,2467.34392,0.0
16,17.0,1004.114929,1812.0,4637.919812,3633.8048830000002,0.0
17,18.0,114.780358,1813.0,3092.616191,2977.835833,0.0
18,19.0,603.269018,1814.0,4216.577703,3613.308685,0.0
19,20.0,202.099198,1814.0,3525.020421,3322.9212230000003,0.0
20,21.0,302.718181,1815.0,3564.504557,3261.786376,0.0
21,22.0,402.523887,1816.0,3477.344003,3074.8201160000003,0.0
22,23.0,602.877944,1817.0,0.0,0.0,0.0
