,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,18.568531,1798.0,2833.558858,2814.990327,541.5440036615349
1,2.0,5.440991,1799.0,3162.325021,3156.88403,0.0
2,3.0,301.949116,1799.0,3787.11577,3485.1666539999997,0.0
3,4.0,3.990968,1800.0,3194.7694,3190.778432,0.0
4,5.0,102.215133,1801.0,3412.0647,3309.8495669999998,0.0
5,6.0,206.666896,1802.0,3023.112698,2816.4458019999997,0.0
6,7.0,903.727205,1803.0,4298.192283,3394.465078,0.0
7,8.0,305.319626,1804.0,3261.530848,2956.211222,0.0
8,9.0,609.747016,1805.0,3856.002589,3246.2555730000004,0.0
9,10.0,379.866126,1806.0,4946.891605,4567.025479,0.0
10,11.0,16.757732,1807.0,2981.192013,2964.434281,0.0
11,12.0,14.229164,1807.0,2940.861114,2926.63195,0.0
12,13.0,102.276358,1808.0,3183.383648,3081.10729,0.0
13,14.0,507.05465,1809.0,3620.573033,3113.518383,0.0
14,15.0,602.552643,1810.0,4142.145607,3539.5929640000004,0.0
15,16.0,1.200027,1811.0,3499.371436,3498.171409,0.0
16,17.0,101.871718,1812.0,3554.054312,3452.1825940000003,0.0
17,18.0,302.470162,1813.0,3765.205599,3462.735437,0.0
18,19.0,101.647825,1814.0,3451.478374,3349.830549,0.0
19,20.0,402.355896,1814.0,3729.399766,3327.04387,0.0
20,21.0,402.277979,1815.0,3753.894021,3351.616042,0.0
21,22.0,184.471693,1816.0,2364.875811,2180.404118,0.0
22,23.0,1511.991182,1817.0,0.0,0.0,0.0
