,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,8.609564,1598.0,3749.54306,3740.933496,410.54150050264326
1,2.0,203.35659,1599.0,4083.756553,3880.3999630000003,0.0
2,3.0,302.215405,1599.0,4292.216933,3990.001528,0.0
3,4.0,102.05336,1600.0,3695.518343,3593.4649830000003,0.0
4,5.0,550.87668,1601.0,4208.879765,3658.003085,0.0
5,6.0,357.403824,1602.0,4291.918558,3934.5147340000003,0.0
6,7.0,1.909492,1603.0,3594.632477,3592.7229850000003,0.0
7,8.0,605.739215,1603.0,4752.951345,4147.212130000001,0.0
8,9.0,1.450702,1604.0,3873.819787,3872.369085,0.0
9,10.0,302.420567,1605.0,3868.453482,3566.032915,0.0
10,11.0,485.197988,1606.0,3108.024148,2622.82616,0.0
11,12.0,1413.025082,1607.0,5316.979722,3903.95464,0.0
12,13.0,302.338688,1607.0,4143.208303,3840.8696150000005,0.0
13,14.0,330.308652,1608.0,4233.472873,3903.1642209999995,0.0
14,15.0,207.26725,1609.0,4143.375004,3936.1077540000006,0.0
15,16.0,219.90002,1610.0,3922.257381,3702.357361,0.0
16,17.0,402.295722,1610.0,4321.460304,3919.1645820000003,0.0
17,18.0,312.209142,1611.0,4073.997282,3761.7881399999997,0.0
18,19.0,402.262979,1612.0,4532.000922,4129.737943,0.0
19,20.0,316.654306,1613.0,0.0,0.0,0.0
