,nodeNum,nodeIndex,blocksize,TotalHeights,Throughput,Overhead,Latency
59,8.0,4.0,600.0,275.0,573.1305412977472,0.7788173441501134,1.0817779813236363
60,8.0,5.0,600.0,277.0,572.6728637180241,0.7388941578073718,1.0826425334259928
61,8.0,6.0,600.0,276.0,572.3934302868687,0.7733027693683564,1.0831710624094202
62,8.0,7.0,600.0,276.0,573.4008521186624,0.7708542242736642,1.081268012960145
63,8.0,8.0,600.0,276.0,573.5090241656382,0.7874335057584526,1.081064070268116
64,8.0,1.0,800.0,204.0,556.9384160171669,0.7968065795007497,1.4723351387107841
65,8.0,2.0,800.0,205.0,559.6561483919945,0.7912500328439213,1.4651853684731708
66,8.0,3.0,800.0,205.0,560.1511560151692,0.7805309144457037,1.463890578809756
67,8.0,4.0,800.0,203.0,560.2693295168596,0.7740526686215202,1.4635818111034484
68,8.0,5.0,800.0,204.0,559.1763152442476,0.7655047932682393,1.466442654392157
69,8.0,6.0,800.0,205.0,561.0650265400769,0.7738292855665602,1.4615061734585366
70,8.0,7.0,800.0,204.0,558.607102309974,0.8037309087082835,1.4679369392352941
71,8.0,8.0,800.0,204.0,559.0662726752422,0.7624249338740793,1.466731298377451
72,8.0,1.0,1000.0,174.0,592.7434069319839,0.8436863184861667,1.7208120547126435
73,8.0,2.0,1000.0,174.0,593.0789142527001,0.8298197766822841,1.7198385838505748
74,8.0,3.0,1000.0,174.0,593.1647875286421,0.8098686042090013,1.7195896004712643
75,8.0,4.0,1000.0,175.0,596.5607958543814,0.8163270953838836,1.7098005887885714
76,8.0,5.0,1000.0,175.0,595.5171587708279,0.8220068582109314,1.7127969949771429
77,8.0,6.0,1000.0,174.0,593.8466912257678,0.8223444004108975,1.7176150260172416
78,8.0,7.0,1000.0,174.0,596.9589621215763,0.826130926980382,1.7086601671494253
79,8.0,8.0,1000.0,175.0,596.7390860075903,0.8075086933318624,1.7092897447428572
80,8.0,1.0,1200.0,154.0,627.8268965588229,0.8681840857485713,1.943210790564935
81,8.0,2.0,1200.0,154.0,627.517387355559,0.8307802243854479,1.9441692367142855
82,8.0,3.0,1200.0,155.0,636.3658084317902,0.8334152876501285,1.9171363134774193
