,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,1371716155.0,0.0,2570.572711,0.0,549.8940712002931,0.0,3.6734347682469135
1,2.0,2108447802.0,0.0,4079.195784,0.0,0.0,0.0,0.0
2,3.0,1024872108.0,0.0,2961.75541,0.0,0.0,0.0,0.0
3,4.0,1005097161.0,0.0,2926.630781,0.0,0.0,0.0,0.0
4,5.0,1105232710.0,0.0,3056.7092,0.0,0.0,0.0,0.0
5,6.0,1414514681.0,0.0,3369.668242,0.0,0.0,0.0,0.0
6,7.0,1205422131.0,0.0,3203.001706,0.0,0.0,0.0,0.0
7,8.0,1205891204.0,0.0,3279.125769,0.0,0.0,0.0,0.0
8,9.0,1078112986.0,0.0,5421.129973,0.0,0.0,0.0,0.0
9,10.0,1337712.0,0.0,1708.115281,0.0,0.0,0.0,0.0
10,11.0,503116564.0,0.0,2522.817132,0.0,0.0,0.0,0.0
11,12.0,1107226691.0,0.0,3119.48987,0.0,0.0,0.0,0.0
12,13.0,1105716425.0,0.0,3117.238589,0.0,0.0,0.0,0.0
13,14.0,1306948619.0,0.0,3329.360296,0.0,0.0,0.0,0.0
14,15.0,1105185539.0,0.0,3156.20998,0.0,0.0,0.0,0.0
15,16.0,1105043001.0,0.0,3125.510633,0.0,0.0,0.0,0.0
16,17.0,981651430.0,0.0,2235.438205,0.0,0.0,0.0,0.0
17,18.0,2008322130.0,0.0,4066.347607,0.0,0.0,0.0,0.0
18,19.0,1105252377.0,0.0,3087.459003,0.0,0.0,0.0,0.0
19,20.0,916276187.0,0.0,2881.621767,0.0,0.0,0.0,0.0
20,21.0,1105514186.0,0.0,3109.195159,0.0,0.0,0.0,0.0
21,22.0,1406122266.0,0.0,3391.708201,0.0,0.0,0.0,0.0
22,23.0,1305770920.0,0.0,3331.596119,0.0,0.0,0.0,0.0
23,24.0,1004980280.0,0.0,3052.140045,0.0,0.0,0.0,0.0
24,25.0,1006215103.0,0.0,5293.048226,0.0,0.0,0.0,0.0
25,26.0,1379663.0,0.0,1591.965627,0.0,0.0,0.0,0.0
26,27.0,603433117.0,0.0,2604.580472,0.0,0.0,0.0,0.0
27,28.0,1105138862.0,0.0,3056.599821,0.0,0.0,0.0,0.0
28,29.0,1206384533.0,0.0,3230.917434,0.0,0.0,0.0,0.0
29,30.0,1305922917.0,0.0,3291.209911,0.0,0.0,0.0,0.0
30,31.0,1205447223.0,0.0,3237.761805,0.0,0.0,0.0,0.0
