,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,807.551978,1398.0,3253.004923,2445.452945,520.1072934095325
1,2.0,210.686615,1399.0,3023.506024,2812.8194089999997,0.0
2,3.0,32.963847,1399.0,2583.504755,2550.540908,0.0
3,4.0,349.78429,1400.0,2029.339624,1679.555334,0.0
4,5.0,903.246454,1401.0,3266.073381,2362.826927,0.0
5,6.0,502.868993,1402.0,3060.756852,2557.887859,0.0
6,7.0,202.338778,1402.0,2913.678553,2711.3397750000004,0.0
7,8.0,101.42143,1403.0,2076.843282,1975.4218519999997,0.0
8,9.0,606.397738,1404.0,2991.972747,2385.5750089999997,0.0
9,10.0,603.283446,1404.0,3044.408908,2441.125462,0.0
10,11.0,309.627757,1405.0,3121.275614,2811.647857,0.0
11,12.0,103.801615,1406.0,2505.396067,2401.5944520000003,0.0
12,13.0,402.38912,1406.0,2715.972218,2313.583098,0.0
13,14.0,602.657404,1407.0,3153.891127,2551.233723,0.0
14,15.0,207.524554,1408.0,2635.892111,2428.367557,0.0
15,16.0,278.295128,1408.0,1478.67134,1200.3762120000001,0.0
16,17.0,1606.93448,1409.0,3835.197758,2228.263278,0.0
17,18.0,730.741891,1410.0,3325.197529,2594.455638,0.0
18,19.0,302.047384,1410.0,2887.439515,2585.392131,0.0
19,20.0,201.929981,1411.0,2952.840477,2750.9104960000004,0.0
20,21.0,1.348783,1412.0,2627.322659,2625.973876,0.0
21,22.0,222.934443,1413.0,3169.308747,2946.374304,0.0
22,23.0,105.7558,1413.0,2302.100892,2196.345092,0.0
23,24.0,618.444891,1414.0,2864.654463,2246.2095719999998,0.0
24,25.0,711.069659,1415.0,3403.931924,2692.8622649999998,0.0
25,26.0,202.237138,1415.0,2614.121661,2411.884523,0.0
26,27.0,316.810236,1416.0,2653.590843,2336.780607,0.0
27,28.0,351.09378,1417.0,2001.60289,1650.50911,0.0
28,29.0,1417.371556,1417.0,0.0,0.0,0.0
