,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,1104.092019,1398.0,3314.401521,2210.309502,509.065324568481
1,2.0,436.630692,1399.0,2195.756321,1759.125629,0.0
2,3.0,1109.696362,1399.0,3722.817903,2613.1215410000004,0.0
3,4.0,304.674767,1400.0,3168.153076,2863.478309,0.0
4,5.0,10.656333,1401.0,2662.215372,2651.559039,0.0
5,6.0,6.972313,1402.0,2457.384663,2450.4123499999996,0.0
6,7.0,202.124314,1402.0,2948.168306,2746.043992,0.0
7,8.0,108.650845,1403.0,2657.889472,2549.2386269999997,0.0
8,9.0,1.232557,1404.0,2566.541783,2565.3092260000003,0.0
9,10.0,502.397496,1404.0,3022.025979,2519.628483,0.0
10,11.0,203.191638,1405.0,2978.116561,2774.9249229999996,0.0
11,12.0,101.557782,1406.0,2824.378075,2722.820293,0.0
12,13.0,105.610027,1406.0,2731.765239,2626.1552119999997,0.0
13,14.0,228.736202,1407.0,2148.517112,1919.78091,0.0
14,15.0,911.11722,1408.0,3223.662492,2312.545272,0.0
15,16.0,402.521344,1408.0,2740.839007,2338.317663,0.0
16,17.0,402.345336,1409.0,3254.634644,2852.2893080000003,0.0
17,18.0,116.251317,1410.0,2716.621538,2600.3702209999997,0.0
18,19.0,302.835978,1410.0,2977.887413,2675.051435,0.0
19,20.0,112.988412,1411.0,2604.232533,2491.2441209999997,0.0
20,21.0,302.99099,1412.0,2932.750792,2629.7598019999996,0.0
21,22.0,202.113778,1413.0,3351.447155,3149.333377,0.0
22,23.0,1.563559,1413.0,2646.549835,2644.9862759999996,0.0
23,24.0,101.770634,1414.0,2786.644977,2684.874343,0.0
24,25.0,202.430256,1415.0,2839.348623,2636.9183669999998,0.0
25,26.0,295.826854,1415.0,5098.964608,4803.137754,0.0
26,27.0,1.689871,1416.0,1382.607587,1380.917716,0.0
27,28.0,38.010792,1417.0,2239.707589,2201.696797,0.0
28,29.0,102.171211,1417.0,0.0,0.0,0.0
