,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,602.687287,1398.0,3000.706242,2398.0189550000005,513.6757722505331
1,2.0,310.895086,1399.0,3084.736506,2773.84142,0.0
2,3.0,1.553746,1399.0,2651.47934,2649.925594,0.0
3,4.0,201.665188,1400.0,2608.276325,2406.611137,0.0
4,5.0,257.986667,1401.0,1954.255421,1696.2687540000002,0.0
5,6.0,1103.790163,1402.0,3043.635107,1939.8449440000002,0.0
6,7.0,907.722449,1402.0,3518.533633,2610.811184,0.0
7,8.0,212.461598,1403.0,2445.944434,2233.482836,0.0
8,9.0,403.192522,1404.0,2696.623134,2293.430612,0.0
9,10.0,603.367481,1404.0,2894.426099,2291.058618,0.0
10,11.0,507.31627,1405.0,3173.169908,2665.853638,0.0
11,12.0,206.937829,1406.0,2898.464288,2691.526459,0.0
12,13.0,107.396266,1406.0,2687.647722,2580.251456,0.0
13,14.0,412.859029,1407.0,2957.916504,2545.0574749999996,0.0
14,15.0,201.742853,1408.0,2562.191506,2360.448653,0.0
15,16.0,302.218941,1408.0,2695.809517,2393.590576,0.0
16,17.0,413.492937,1409.0,2263.806848,1850.3139110000002,0.0
17,18.0,1104.527184,1410.0,3924.006654,2819.4794699999998,0.0
18,19.0,101.590105,1410.0,2540.047629,2438.4575240000004,0.0
19,20.0,302.857759,1411.0,2865.403865,2562.5461060000002,0.0
20,21.0,307.628952,1412.0,2927.286191,2619.657239,0.0
21,22.0,102.761704,1413.0,3019.80611,2917.044406,0.0
22,23.0,112.050579,1413.0,2739.318575,2627.2679959999996,0.0
23,24.0,202.373389,1414.0,2606.0716,2403.6982110000004,0.0
24,25.0,602.816899,1415.0,3348.219777,2745.402878,0.0
25,26.0,101.575709,1415.0,2640.857494,2539.2817849999997,0.0
26,27.0,202.878307,1416.0,2321.970775,2119.092468,0.0
27,28.0,605.829449,1417.0,3403.645137,2797.815688,0.0
28,29.0,275.535465,1417.0,0.0,0.0,0.0
