,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,407.727243,1398.0,2945.189721,2537.4624780000004,518.9077426337138
1,2.0,101.401894,1399.0,2809.862086,2708.460192,0.0
2,3.0,112.414423,1399.0,2753.156671,2640.742248,0.0
3,4.0,217.651463,1400.0,2644.503629,2426.8521659999997,0.0
4,5.0,302.086532,1401.0,2741.21871,2439.1321780000003,0.0
5,6.0,333.754059,1402.0,1690.883014,1357.1289550000001,0.0
6,7.0,1404.636473,1402.0,3673.50776,2268.871287,0.0
7,8.0,602.681683,1403.0,3119.391285,2516.709602,0.0
8,9.0,1.324073,1404.0,2201.274944,2199.9508709999996,0.0
9,10.0,803.098276,1404.0,2874.017819,2070.919543,0.0
10,11.0,703.841011,1405.0,3395.824463,2691.983452,0.0
11,12.0,216.887776,1406.0,2867.450939,2650.563163,0.0
12,13.0,129.032043,1406.0,2861.117959,2732.085916,0.0
13,14.0,201.884794,1407.0,2650.144228,2448.259434,0.0
14,15.0,302.209478,1408.0,2767.115781,2464.9063029999998,0.0
15,16.0,304.777856,1408.0,2967.960781,2663.182925,0.0
16,17.0,101.866147,1409.0,2768.875538,2667.0093909999996,0.0
17,18.0,271.03936,1410.0,2152.692119,1881.6527589999998,0.0
18,19.0,1004.911119,1410.0,3348.051772,2343.140653,0.0
19,20.0,408.631042,1411.0,2735.299722,2326.66868,0.0
20,21.0,502.523152,1412.0,3182.810921,2680.2877689999996,0.0
21,22.0,109.391537,1413.0,2963.051707,2853.66017,0.0
22,23.0,207.473441,1413.0,2871.624024,2664.150583,0.0
23,24.0,207.537892,1414.0,2725.764765,2518.226873,0.0
24,25.0,406.07942,1415.0,3076.617884,2670.5384639999997,0.0
25,26.0,203.735007,1415.0,2811.031301,2607.2962939999998,0.0
26,27.0,201.795056,1416.0,2729.432633,2527.637577,0.0
27,28.0,101.635341,1417.0,2345.072253,2243.4369119999997,0.0
28,29.0,809.298382,1417.0,0.0,0.0,0.0
