,Height,ConTime,Txs,TotalTime,NonConTime,Throughput,Overhead,Latency
0,1.0,2424073.0,0.0,1845.888816,0.0,658.1819345004187,0.0,2.461325531867769
1,2.0,101729871.0,0.0,2002.632114,0.0,0.0,0.0,0.0
2,3.0,301785334.0,0.0,2231.368892,0.0,0.0,0.0,0.0
3,4.0,101490345.0,0.0,1919.553307,0.0,0.0,0.0,0.0
4,5.0,604040896.0,0.0,2586.057951,0.0,0.0,0.0,0.0
5,6.0,285687807.0,0.0,1579.695402,0.0,0.0,0.0,0.0
6,7.0,917893474.0,0.0,2893.051535,0.0,0.0,0.0,0.0
7,8.0,101460954.0,0.0,2072.452816,0.0,0.0,0.0,0.0
8,9.0,402078924.0,0.0,2514.715893,0.0,0.0,0.0,0.0
9,10.0,940992.0,0.0,2113.82656,0.0,0.0,0.0,0.0
10,11.0,110963513.0,0.0,1893.13912,0.0,0.0,0.0,0.0
11,12.0,501896989.0,0.0,2525.046676,0.0,0.0,0.0,0.0
12,13.0,201623800.0,0.0,2242.669966,0.0,0.0,0.0,0.0
13,14.0,258332825.0,0.0,1508.609435,0.0,0.0,0.0,0.0
14,15.0,909618317.0,0.0,3102.285405,0.0,0.0,0.0,0.0
15,16.0,101584155.0,0.0,2225.880893,0.0,0.0,0.0,0.0
16,17.0,303888410.0,0.0,2392.825519,0.0,0.0,0.0,0.0
17,18.0,603344435.0,0.0,2913.597242,0.0,0.0,0.0,0.0
18,19.0,13312784.0,0.0,2060.694054,0.0,0.0,0.0,0.0
19,20.0,305056662.0,0.0,2179.379426,0.0,0.0,0.0,0.0
20,21.0,203157330.0,0.0,2103.846785,0.0,0.0,0.0,0.0
21,22.0,585821492.0,0.0,1710.448234,0.0,0.0,0.0,0.0
22,23.0,1304082387.0,0.0,3427.753645,0.0,0.0,0.0,0.0
23,24.0,1141575.0,0.0,1878.525179,0.0,0.0,0.0,0.0
24,25.0,409110624.0,0.0,2342.258554,0.0,0.0,0.0,0.0
25,26.0,403460282.0,0.0,2235.266444,0.0,0.0,0.0,0.0
26,27.0,401953667.0,0.0,2507.283356,0.0,0.0,0.0,0.0
27,28.0,108334329.0,0.0,2235.530378,0.0,0.0,0.0,0.0
28,29.0,201787456.0,0.0,2125.315625,0.0,0.0,0.0,0.0
29,30.0,412331731.0,0.0,1844.563952,0.0,0.0,0.0,0.0
30,31.0,1003467566.0,0.0,3001.703997,0.0,0.0,0.0,0.0
31,32.0,1050586.0,0.0,2232.946788,0.0,0.0,0.0,0.0
32,33.0,1062521.0,0.0,2266.671313,0.0,0.0,0.0,0.0
33,34.0,950458.0,0.0,2099.654933,0.0,0.0,0.0,0.0
34,35.0,303822289.0,0.0,2299.384724,0.0,0.0,0.0,0.0
35,36.0,406338305.0,0.0,2297.68723,0.0,0.0,0.0,0.0
36,37.0,101430331.0,0.0,1821.77076,0.0,0.0,0.0,0.0
37,38.0,671265846.0,0.0,5073.066831,0.0,0.0,0.0,0.0
38,39.0,4274555.0,0.0,920.913171,0.0,0.0,0.0,0.0
39,40.0,987690.0,0.0,1701.71294,0.0,0.0,0.0,0.0
40,41.0,602527952.0,0.0,1814.386471,0.0,0.0,0.0,0.0
41,42.0,301659799.0,0.0,2641.298231,0.0,0.0,0.0,0.0
42,43.0,203908658.0,0.0,2311.85758,0.0,0.0,0.0,0.0
43,44.0,301855604.0,0.0,2447.926258,0.0,0.0,0.0,0.0
44,45.0,275517319.0,0.0,2556.113559,0.0,0.0,0.0,0.0
45,46.0,1204455164.0,0.0,1701.684418,0.0,0.0,0.0,0.0
46,47.0,407426060.0,0.0,3894.65689,0.0,0.0,0.0,0.0
47,48.0,102523831.0,0.0,2806.042308,0.0,0.0,0.0,0.0
48,49.0,301774948.0,0.0,2401.767175,0.0,0.0,0.0,0.0
49,50.0,217860456.0,0.0,2766.160016,0.0,0.0,0.0,0.0
50,51.0,205141930.0,0.0,2563.660724,0.0,0.0,0.0,0.0
51,52.0,703317834.0,0.0,2580.973938,0.0,0.0,0.0,0.0
52,53.0,183991145.0,0.0,3158.512209,0.0,0.0,0.0,0.0
53,54.0,1011248728.0,0.0,1777.077558,0.0,0.0,0.0,0.0
54,55.0,401966455.0,0.0,3684.404443,0.0,0.0,0.0,0.0
55,56.0,204072821.0,0.0,2908.157492,0.0,0.0,0.0,0.0
56,57.0,706496114.0,0.0,2866.059178,0.0,0.0,0.0,0.0
57,58.0,1363666.0,0.0,3142.567371,0.0,0.0,0.0,0.0
58,59.0,101264613.0,0.0,2151.018736,0.0,0.0,0.0,0.0
59,60.0,408133060.0,0.0,1900.789383,0.0,0.0,0.0,0.0
60,61.0,192657449.0,0.0,2436.534107,0.0,0.0,0.0,0.0
61,62.0,1159365.0,0.0,4530.86756,0.0,0.0,0.0,0.0
62,63.0,201612165.0,0.0,745.562141,0.0,0.0,0.0,0.0
63,64.0,407258955.0,0.0,2112.627982,0.0,0.0,0.0,0.0
64,65.0,502040413.0,0.0,2399.375897,0.0,0.0,0.0,0.0
65,66.0,402017087.0,0.0,2349.968032,0.0,0.0,0.0,0.0
66,67.0,301800268.0,0.0,2561.653177,0.0,0.0,0.0,0.0
67,68.0,253695243.0,0.0,2466.867254,0.0,0.0,0.0,0.0
68,69.0,1104159826.0,0.0,2434.951522,0.0,0.0,0.0,0.0
69,70.0,201893729.0,0.0,1528.235685,0.0,0.0,0.0,0.0
70,71.0,301902496.0,0.0,3179.680249,0.0,0.0,0.0,0.0
71,72.0,101236169.0,0.0,2528.571482,0.0,0.0,0.0,0.0
72,73.0,405548965.0,0.0,2558.073487,0.0,0.0,0.0,0.0
73,74.0,502173141.0,0.0,2177.220179,0.0,0.0,0.0,0.0
74,75.0,101357315.0,0.0,2531.332938,0.0,0.0,0.0,0.0
75,76.0,246493025.0,0.0,2740.519166,0.0,0.0,0.0,0.0
76,77.0,1112685715.0,0.0,2203.795774,0.0,0.0,0.0,0.0
77,78.0,502406610.0,0.0,1529.737743,0.0,0.0,0.0,0.0
78,79.0,1300616.0,0.0,3045.683918,0.0,0.0,0.0,0.0
79,80.0,703186131.0,0.0,2928.232428,0.0,0.0,0.0,0.0
80,81.0,401969502.0,0.0,1760.793547,0.0,0.0,0.0,0.0
81,82.0,402033768.0,0.0,2675.60413,0.0,0.0,0.0,0.0
82,83.0,502524721.0,0.0,2392.279397,0.0,0.0,0.0,0.0
83,84.0,253692669.0,0.0,2300.942172,0.0,0.0,0.0,0.0
84,85.0,903654907.0,0.0,2515.667896,0.0,0.0,0.0,0.0
85,86.0,406051252.0,0.0,1670.489366,0.0,0.0,0.0,0.0
86,87.0,502134399.0,0.0,3226.184876,0.0,0.0,0.0,0.0
87,88.0,301763316.0,0.0,2455.025495,0.0,0.0,0.0,0.0
88,89.0,301677514.0,0.0,2627.149856,0.0,0.0,0.0,0.0
89,90.0,402348246.0,0.0,2390.369921,0.0,0.0,0.0,0.0
90,91.0,101395547.0,0.0,2193.252294,0.0,0.0,0.0,0.0
91,92.0,256010300.0,0.0,2626.668634,0.0,0.0,0.0,0.0
92,93.0,1507091251.0,0.0,2469.072158,0.0,0.0,0.0,0.0
93,94.0,502247894.0,0.0,1054.334591,0.0,0.0,0.0,0.0
94,95.0,5606717.0,0.0,3445.432409,0.0,0.0,0.0,0.0
95,96.0,1337943.0,0.0,3120.139049,0.0,0.0,0.0,0.0
96,97.0,702640346.0,0.0,2254.585011,0.0,0.0,0.0,0.0
97,98.0,101543972.0,0.0,2354.898762,0.0,0.0,0.0,0.0
98,99.0,101267038.0,0.0,3227.496953,0.0,0.0,0.0,0.0
99,100.0,391907222.0,0.0,2473.630544,0.0,0.0,0.0,0.0
100,101.0,1611235349.0,0.0,2409.710702,0.0,0.0,0.0,0.0
101,102.0,1780767.0,0.0,1454.276836,0.0,0.0,0.0,0.0
102,103.0,306851996.0,0.0,4288.359386,0.0,0.0,0.0,0.0
103,104.0,802837452.0,0.0,2357.86391,0.0,0.0,0.0,0.0
104,105.0,412610515.0,0.0,2531.184184,0.0,0.0,0.0,0.0
105,106.0,503073170.0,0.0,3192.753337,0.0,0.0,0.0,0.0
106,107.0,412513518.0,0.0,2812.121367,0.0,0.0,0.0,0.0
107,108.0,548815911.0,0.0,2582.573921,0.0,0.0,0.0,0.0
108,109.0,1707002958.0,0.0,2633.338115,0.0,0.0,0.0,0.0
109,110.0,201680872.0,0.0,1347.8062,0.0,0.0,0.0,0.0
110,111.0,902940581.0,0.0,4504.180149,0.0,0.0,0.0,0.0
111,112.0,3826467.0,0.0,2332.282209,0.0,0.0,0.0,0.0
112,113.0,605070908.0,0.0,3568.934424,0.0,0.0,0.0,0.0
113,114.0,21486759.0,0.0,2341.679347,0.0,0.0,0.0,0.0
114,115.0,101325831.0,0.0,3571.239146,0.0,0.0,0.0,0.0
115,116.0,340553226.0,0.0,2296.318321,0.0,0.0,0.0,0.0
116,117.0,1705098527.0,0.0,2655.361176,0.0,0.0,0.0,0.0
117,118.0,310468363.0,0.0,1226.27283,0.0,0.0,0.0,0.0
118,119.0,301826126.0,0.0,3611.525538,0.0,0.0,0.0,0.0
119,120.0,102020430.0,0.0,2338.529154,0.0,0.0,0.0,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
