,Height,ConTime,Txs,TotalTime,NonConTime,Throughput
0,1.0,523.625561,1998.0,3755.001023,3231.375462,501.6171760593333
1,2.0,1012.648246,1999.0,4903.515233,3890.8669870000003,0.0
2,3.0,7.001644,1999.0,3568.211617,3561.209973,0.0
3,4.0,437.629844,2000.0,3921.025204,3483.39536,0.0
4,5.0,576.873692,2001.0,3099.104859,2522.231167,0.0
5,6.0,1404.697908,2002.0,5086.681196,3681.9832880000004,0.0
6,7.0,309.295076,2003.0,4334.710098,4025.4150219999997,0.0
7,8.0,4.911788,2004.0,3586.652936,3581.741148,0.0
8,9.0,302.222722,2005.0,3918.940559,3616.717837,0.0
9,10.0,201.780861,2006.0,4063.716705,3861.9358439999996,0.0
10,11.0,306.391572,2007.0,3925.066564,3618.674992,0.0
11,12.0,305.083539,2008.0,3905.986198,3600.9026590000003,0.0
12,13.0,414.858968,2009.0,4067.63603,3652.777062,0.0
13,14.0,203.473245,2010.0,4055.199116,3851.7258709999996,0.0
14,15.0,108.319729,2011.0,3708.88498,3600.565251,0.0
15,16.0,405.642285,2012.0,4462.307311,4056.6650259999997,0.0
16,17.0,296.188621,2013.0,2955.400993,2659.212372,0.0
17,18.0,1318.180033,2014.0,4866.284183,3548.1041499999997,0.0
18,19.0,402.07812,2015.0,3485.928142,3083.850022,0.0
19,20.0,1013.094435,2016.0,4334.981952,3321.887517,0.0
